Text,Label
"সাতক্ষীরা পানি উন্নয়ন বোর্ড’র (পাউবো-১) নির্বাহী প্রকৌশলী মোহাম্মদ সালাউদ্দিন বলেন, “ঘূর্ণিঝড় রেমালে আমার আওতাধীন ৩৮০ কিলোমিটার বেড়িবাঁধের মধ্যে প্রায় ১০ কিলোমিটার বেড়িবাঁধ ক্ষতিগ্রস্ত হয়েছে।”",
"তিব্বতে মঙ্গলবারের শক্তিশালী ভূমিকম্পে হতাহতের সংখ্যা ক্রমেই বাড়ছে। এ ঘটনায় এখন পর্যন্ত কমপক্ষে ১২৬ জনের মৃত্যু হয়েছে বলে খবর প্রকাশ করেছে চীনের রাষ্ট্রীয় গণমাধ্যম।আহত হয়েছেন আরও অন্তত ১৮৮ জন মানুষ, যাদের অনেকেরই অবস্থা গুরুতর বলে জানা যাচ্ছে। এছাড়া ভূমিকম্পে হাজারেরও বেশি বাড়িঘর ও স্থাপনা ক্ষতিগ্রস্ত হয়েছে।",
"এই প্রাকৃতিক দুর্যোগ ‘গ্রেট চিলিয়ান ভূমিকম্প’ নামেও পরিচিত।ভালদিভিয়া ভূমিকম্পে কতজন মারা গেছেন, সেটা নিশ্চিত নয়। বলা হয়, নিহত হওয়ার সংখ্যা সর্বোচ্চ ছয় হাজার। আরও হাজার তিনেক মানুষ আহত হন।",
 যুক্তরাষ্ট্রের ইতিহাসে সবচেয়ে শক্তিশালী ভূমিকম্প এটা।ভূমিকম্পের পর ২৭ ফুট উঁচু সুনামি উপকূলীয় এলাকায় আঘাত হানে। এই ভূমিকম্প ও সুনামিতে ১৩৯ জনের মৃত্যুর খবর জানা যায়। তার মধ্যে শুধু ভূমিকম্পে নিহত হন ১৫ জন।,
 এটিকে সুমাত্রা ভূমিকম্প নামে ডাকা হয়।,
"ভূমিকম্পের পর উপকূলীয় এলাকায় ১০০ ফুট উঁচু সুনামি আছড়ে পড়ে। এটা ভারত মহাসাগর সুনামি, দক্ষিণ এশিয়ান সুনামি, ইন্দোনেশিয়ান সুনামি, ক্রিসমাস সুনামি—এমন নানা নামে পরিচিত। ভূমিকম্প ও সুনামিতে প্রায় আড়াই লাখ মানুষের প্রাণহানি ঘটে।",
"ইতিহাসের অন্যতম প্রাণঘাতী দুর্যোগ বিবেচনা করা হয় এটাকে। ২০১৫ সালের ১০ মার্চ জাপান সরকার জানায়, ওই ভূমিকম্প ও সুনামিতে ১৫ হাজার ৮৯৪ জন নিহত ও ৬ হাজার ১৫২ জন আহত হয়েছিলেন। নিখোঁজ ব্যক্তির সংখ্যা ২ হাজার ৫৬২। ফুকুশিমা পারমাণবিক বিদ্যুৎকেন্দ্রসহ জাপানের ব্যাপক অবকাঠোমোগত ক্ষতি হয় এই দুর্যোগে",
ভূমিকম্পের পর প্রশান্ত মহাসাগরের বিশাল ঢেউ সুনামি হয়ে আছড়ে পড়েছিল উপকূলীয় অঞ্চলের ওপর। ৫০ ফুট উঁচু জলোচ্ছ্বাসে ভেসে যায় জনপদ। ব্যাপক ক্ষয়ক্ষতি হয় ক্যামচাটকা উপদ্বীপ ও কুরিল দ্বীপে। ভূমিকম্প আর সুনামিতে ১০ হাজার থেকে ১৫ হাজার মানুষ নিহত হন।,
" ওই অঞ্চলের বেশ কয়েকটি উপকূলীয় শহর ভূমিকম্পে কেঁপে ওঠে। সুনামিতে প্লাবিত হয়। ক্ষতিগ্রস্ত হয় চিলির তালচাউয়ানো বন্দর। এই ভূমিকম্প ও সুনামিতে নিহত হন ৫২৫ জন। পরের বছরের জানুয়ারিতে দেওয়া তথ্য অনুযায়ী, নিখোঁজ ছিলেন আরও অন্তত ২৫ জন।",
দক্ষিণ আমেরিকার দুই দেশ ইকুয়েডর ও কলম্বিয়ায় ১৯০৬ সালের ৩১ জানুয়ারি আঘাত হানে এই ভূমিকম্প। রিখটার স্কেলে ভূমিকম্পের মাত্রা ছিল ৮ দশমিক ৮। ভূমিকম্পে দুই দেশেই ব্যাপক অবকাঠামোগত ক্ষয়ক্ষতি হয়। নিহত হন প্রায় এক হাজার মানুষ। আরও অনেকে আহত ও বাস্তুচ্যুত হন।,
 এই ভূমিকম্পে ওই অঞ্চলে দেড় থেকে তিন হাজার মানুষ নিহত হন। বহু ভবন ক্ষতিগ্রস্ত হয়। ভূমিকম্পের কারণে ভূমিধসে স্থানীয় সোবণশিরি নদীর গতিপথ আটকে যায়। আট দিন পর ভেঙে পড়ে সেখানকার বাঁধ। প্লাবিত হয় অসংখ্য গ্রাম। এতে নিহত হন ৫৩৬ জন। এই ভূমিকম্পের কারণে প্রায় পাঁচ লাখ মানুষ বাস্তুচ্যুত হয়েছিলেন।,
ভারত মহাসাগর ভূমিকম্প নামে পরিচিত। ভূমিকম্পের পরপর কর্তৃপক্ষ সুনামি সতর্কতা জারি করলেও কিছু সময় পর তা তুলে নেওয়া হয়। এই ভূমিকম্পে ১০ জন নিহত এবং আরও ১২ জন আহত হওয়ার খবর পাওয়া যায়। নিহত ব্যক্তিদের বেশির ভাগ মারা যান আতঙ্কিত কিংবা হৃদ্‌রোগে আক্রান্ত হয়ে।,
গত মঙ্গলবার থেকে শুক্রবার পর্যন্ত সেখানে দাবানলের কারণে ১১ জনের মৃত্যুর খবর পাওয়া গেছে। আগুনে পুড়ে গেছে ১০ হাজারের বেশি অবকাঠামো। শুক্রবার পর্যন্ত দাবানলে ১৫০ বিলিয়ন ডলার ক্ষয়ক্ষতির তথ্য দিয়েছে আবহাওয়া বিষয়ক তথ্য সরবরাহকারী ওয়েবসাইট অ্যাকুওয়েদার।,
লাতিন আমেরিকান দেশ কিউবায় ৬.৮ মাত্রার শক্তিশালী ভূমিকম্প আঘাত হেনেছে। এতে কোনো হতাহত না হলেও ক্ষতিগ্রস্ত হয়েছে বিদ্যুৎ সঞ্চালন লাইন। এ ছাড়া ধ্বসে পড়েছে বহু ঘরবাড়ি। কাতারভিত্তিক সংবাদমাধ্যম আল জাজিরা এ তথ্য জানিয়েছে।,
"কিউবার প্রেসিডেন্ট মিগুয়েল দিয়াজ ক্যানেল সামাজিক যোগাযোগমাধ্যম এক্সে দেওয়া পোস্টে বলেছেন, ভূমিকম্পের কারণে বেশ কিছু বাড়িঘর বিধ্বস্ত হয়েছে। তবে কেউ নিহত আ আহত হয়নি। বেশি ক্ষতিগ্রস্ত হয়েছে সান্তিগো ডি কুবা এবং গ্রামনা এলাকা। এ ছাড়া বিদ্যুৎ সঞ্চালন লাইন ক্ষতিগ্রস্ত হয়েছে।",
গত কয়েক মাস ধরেই বিপর্যয়ের মধ্য দিয়ে যাচ্ছে কিউবা। কিছুদিন আগে জাতীয় গ্রিডে সমস্যার কারণে সারা দেশ ব্ল্যাক আউট হয়ে পড়েছিল। বিদ্যুৎ বিচ্ছিন্ন হয়ে পড়েছিল ১ কোটি মানুষ। তার মধ্যেই আঘাত হেনেছিল শক্তিশালী হ্যারিকেন অস্কার। এসব দুর্যোগে মারা গেছেন ৬ জন মানুষ।,
"তুরস্ক ও সিরিয়ায় ভয়াবহ ভূমিকম্পে হতাহতদের মধ্যে বহু শিশু রয়েছে। মঙ্গলবার (১৪ ফেব্রুয়ারি) জাতিসংঘের শিশু বিষয়ক সংস্থা ইউনিসেফ দাবি করেছে, ভূমিকম্পে কোনো না কোনোভাবে ক্ষতিগ্রস্ত হয়েছে ৭০ লাখেরও বেশি শিশু। এরমধ্যে, শুধু তুরস্কেই এ সংখ্যা অন্তত ৪৬ লাখ। খবর দ্য হিন্দের",
"মঙ্গলবার (১৪ ফেব্রুয়ারি) এক বিবৃতিতে জাতিসংঘের শিশু বিষয়ক সংস্থা ইউনিসেফ জানায়, ভূমিকম্পের কারণে দেশ দুটিতে হাজারো শিশুর মৃত্যু হয়েছে। গুরুতর আহত অবস্থায় হাসপাতালে ভর্তি করা হয়েছে কয়েক হাজার শিশুকে। এমনকি হতাহতদের অনেকের নাম সরকারি তালিকায় নথিভুক্ত হয়নি বলেও দাবি তাদের।",
গত ৬ ফেব্রুয়ারি তুরস্কের কাহারমানমারাস শহরে আঘাত হানা ভূমিকম্প কাঁপিয়ে দেয় তুরস্ক ও সিরিয়ার বিশাল একটি অংশকে। শক্তিশালী ৭.৮ মাত্রার এ ভূমিকম্পে মৃতের সংখ্যা এখনও বাড়ছে। সবশেষ পাওয়া খবরে বুধবার (১৫ ফেব্রুয়ারি) সকাল পর্যন্ত দুই দেশে ৪১ হাজারেরও বেশি মরদেহ উদ্ধার করা হয়েছে।,
"তুরস্কের দক্ষিণ পূর্বাঞ্চল ও সিরিয়ার উত্তর পশ্চিমাঞ্চলে শক্তিশালী ভূমিকম্পে প্রায় ২ কোটি ৩০ লাখ মানুষ ক্ষতিগ্রস্ত হতে পারে বলে জানিয়েছে বিশ্ব স্বাস্থ্য সংস্থা,তিনি বলেন, 'ওভারভিউ মানচিত্র দেখায় যে, এসব এলাকায় প্রায় ২৩ মিলিয়ন মানুষ ক্ষতিগ্রস্ত হয়েছে, যার মধ্যে প্রায় ৫ মিলিয়ন দুর্বল জনগোষ্ঠী রয়েছে।'",
"তুরস্কের দুর্যোগ ব্যবস্থাপনা সংস্থার প্রধান ইউনুস সেজের দেশটির রাজধানী আঙ্কারায় সংবাদ সম্মেলনে বলেছেন, আজ সকাল পর্যন্ত দেশটিতে ২ হাজার ৯২১ জন মারা গেছেন। আহত হয়েছেন অন্তত ১৫ হাজার ৮৩৪ জন।",
"সিরিয়ার সরকারি কর্মকর্তাদের বরাত দিয়ে প্রতিবেদনে বলা হয়, দেশটিতে মৃতের সংখ্যা বেড়ে ১ হাজার ৪৫১ জনে দাঁড়িয়েছে এবং আহত হয়েছেন অন্তত ৩ হাজার ৫৩১ জন।ফলে ভূমিকম্পে মৃতের সংখ্যা বেড়ে ৪ হাজার ৩৭২ জনে দাঁড়িয়েছে।",
"গুয়েতেমালা সিটি, ১৭ ফেব্রুয়ারি, ২০২২ (বাসস ডেস্ক) : গুয়েতেমালার পশ্চিমাঞ্চলে বুধবার ভোরে আঘাত হানা ৬.২ মাত্রার ভূমিকম্পে প্রায় ২৫ হাজার লোক ক্ষতিগ্রস্ত হয়েছে, এ সময়ে তিন জন গুরুতর হার্ট অ্যাটাকের শিকার হয়েছেন।",
"ভূমিকম্পের কারণে রাস্তায় ভূমিধস, বাড়িঘরের ক্ষতি এবং বিদ্যুৎ বিভ্রাট ঘটে, এতে প্রায় ৩১ হাজার ৩০০ মানুষ ক্ষতিগ্রস্ত হয়েছে বলে জানিয়েছে উদ্ধারকর্মীরা। হার্ট অ্যাটাকে ৩ জন নারীর মৃত্যু হয়েছে। তবে ভূমিকম্পের সঙ্গে এই মৃত্যু কিভাবে সম্পর্কিত তা উল্লেখ করা হয়নি।",
"তাইওয়ানের ভূমিকম্প ক্ষতিগ্রস্ত পূর্বাঞ্চলীয় কাউন্টি হুয়ালিয়েনে সোমবার বিকাল থেকে মঙ্গলবার সকাল পর্যন্ত দুইশরও বেশি ভূমিকম্প হয়েছে। তবে এতে কেউ হতাহত হয়নি আর সামান্য ক্ষয়ক্ষতি হয়েছে, জনবিরল হুয়ালিয়েনের অধিকাংশই গ্রামীণ এলাকা। ৩ এপ্রিল এখানে ৭ দশমিক ২ মাত্রার একটি ভূমিকম্পে অন্তত ১৪ জন নিহত হয়েছিল। তারপর থেকে অঞ্চলটিতে ১০০০ এরও বেশি পরাঘাত অনুভূত হয়েছে।",
পঁচিশ বছরের মধ্যে সবচেয়ে শক্তিশালী ভূমিকম্পে তাইওয়ানে অন্তত সাতজনের মৃত্যু এবং আরও ৭০০ জনের বেশি আহত হয়েছে। অন্তত ৭৭ জন টানেলের ভেতরে ও ধসে পড়া ভবনগুলোতে আটকা পড়েছেন।,
শক্তিশালী ভূমিকম্পে ধ্বংস হয়ে গেছে বাড়িঘর। এতে নেপালের পশ্চিমাঞ্চলীয় পার্বত্য এলাকায় গৃহহীন হয়ে পড়েছেন হাজার হাজার মানুষ। তাঁদের কনকনে ঠান্ডার মধ্যে খোলা আকাশের নিচে বা অস্থায়ী তাঁবুতে রাত কাটাতে হচ্ছে।,
"২০২৫-এর তিব্বত ভূমিকম্প, ৭ জানুয়ারি ২০২৫ এ চীনের স্থানীয় সময় সকাল ৯ টা ৫ মিনিটে দক্ষিণ-পশ্চিম চীনের তিব্বত স্বায়ত্তশাসিত অঞ্চলের শিগেৎসে শহরে অবস্থিত টিংরি কাউন্টিতে রিখটার স্কেলে ৭.১ মাত্রার তীব্রতায় আঘাত হানে।[৪] এই অঞ্চলে কমপক্ষে ১২৬ জন নিহত এবং ১৮৮ জন আহত হয়েছেন।[৫][৬][৭] এ ভূমিকম্পে ৩৬০০টিরও বেশি ভবন ক্ষতিগ্রস্ত হয়েছে।",
"গত শুক্রবার রাতে নেপালে শক্তিশালী ভূমিকম্পে ১৫৭ জন নিহত এবং তিন শতাধিক মানুষ আহত হন। নেপালের জাতীয় ভূতাত্ত্বিক জরিপ সংস্থা বলেছে, ভূমিকম্পটির মাত্রা ছিল ৬ দশমিক ৪। ভূমিকম্পে সবচেয়ে বেশি ক্ষতিগ্রস্ত হয়েছে জাজারকোট ও পশ্চিম রুকুম জেলা।",
চীনের পাহাড়ি অঞ্চল তিব্বতে ভূমিকম্পে নিহতের সংখ্যা বেড়ে ৫৩ জনে দাঁড়িয়েছে। মঙ্গলবার সকালে সেখানে ৭ দশমিক ১ মাত্রার শক্তিশালী ভূমিকম্প আঘাত হানে। এতে আহত হয়েছেন আরও অন্তত ৬২ জন।,
নেপালেও শক্তিশালী কম্পন অনুভূত হলেও সেখানে এখন পর্যন্ত কোনো ধরনের ক্ষয়ক্ষতির সন্ধান পাওয়া যায়নি বলে বার্তসংস্থা এএফপিকে জানিয়েছেন দেশটির এক কর্মকর্তা। ২০১৫ সালে নেপালের রাজধানী কাঠমান্ডুর কাছে ৭ দশমিক ৮ মাত্রার ভূমিকম্পে প্রায় ৯ হাজার মানুষের মৃত্যু হয়েছিল।,
গত ৬ ফেব্রুয়ারি ভোরে আঘাত হানা ভূমিকম্পে তুরস্ক-সিরিয়া মিলে ৪৫ হাজারের বেশি মানুষের প্রাণহানি ঘটেছে। এমন ভয়াবহ ঘটনার পর গতকাল সোমবার রাতে দক্ষিণাঞ্চলের হাতায় প্রদেশে দুবার ভূমিকম্প অনুভূত হয়। আশপাশের কয়েকটি দেশেও কম্পন অনুভূত হয়।৬ ফেব্রুয়ারির ওই ভূমিকম্পে এক লাখ ১০ হাজারের বেশি ভবন বিধ্বস্ত হয়,
"চীনের তিব্বতের প্রত্যন্ত পার্বত্য অঞ্চলে খুবই শক্তিশালী ভূমিকম্পে অন্তত ১২৬ জন নিহত হয়েছে এবং আহত হয়েছে আরও ১৮৮ জন। চীনের রাষ্ট্রায়ত্ত সংবাদমাধ্যম এ খবর জানিয়েছে। ইউএসজিএস জানায়, মঙ্গলবার বেইজিংয়ের স্থানীয় সময় সকাল ৯টা ৫ মিনিটে এ ভূমিকম্পের মাত্রা ছিল রিখটার স্কেলে ৭ দশমিক ১।",
ভূমিকম্পে ৭৫টি বাড়ি ক্ষতিগ্রস্ত হয়েছে। গত কাল ভোরের এই ঘটনায় আহতের সংখ্যা ১০ পেরিয়েছে। রিখটার স্কেলে কম্পনের মাত্রা ছিল ৭ দশমিক ৫।তবে এখনও পর্যন্ত কোনও মৃত্যুর খবর নেই প্রশাসনের কাছে। ঘটনায় আতঙ্ক ছড়িয়েছে দেশ জুড়ে। জোরালো এই ভূমিকম্প পেরু পেরিয়ে প্রভাব ফেলেছে আর এক পড়শি দেশ ইকুয়েডরের ওপরেও।  ,
দক্ষিণ তুরস্ক ও সিরিয়ায় বিধ্বংসী ভূমিকম্পে এখন পর্যন্ত শুধু তুরস্কেই প্রায় ৩১ হাজারেরও বেশি মানুষের প্রাণহানি হয়েছে। হতাহতের পাশাপাশি এই দেশটির অর্থনীতিও ব্যাপক ক্ষতি হয়েছে। ,
"তুর্কি এন্টারপ্রাইজ অ্যান্ড বিজনেস কনফেডারেশনের (তুর্কনফেড) বরাত দিয়ে ব্লমবার্গ জানিয়েছে, বিধ্বংসী ভূমিকম্পে তুরস্কের অর্থনৈতিক ক্ষতির পরিমাণ ৮৪ বিলিয়ন মার্কিন ডলার হতে পারে। যা দেশটির জিডিপির প্রায় ১০ শতাংশ। ",
"তুর্কি ব্যবসায়িক গোষ্ঠীটির অনুমান, গেল ৬ ফেব্রুয়ারির ভূমিকম্পে তুরস্কের আবাসিক ভবনগুলো ব্যাপকভাবে ক্ষতিগ্রস্ত হয়েছে। আর্থিক হিসাবে প্রায় ৭০ দশমিক ৮ বিলিয়ন ডলার। এছাড়া জাতীয় আয়ের ক্ষেত্রে আরও ১০ দশমিক ৪ বিলিয়ন ডলার ক্ষতি হয়েছে বলে ধারণা করা হচ্ছে",
"তুর্কনফেড জানিয়েছে, এ ভূমিকম্পের কারণে দেশটির শ্রমখাতও ক্ষতির মুখে পড়েছে। আর্থিক হিসাবে যা হবে ২ দশমিক ৯ বিলিয়ন ডলার। কারণ শক্তিশালী এ ভূমিকম্প তুরস্কের দক্ষিণ-পূর্বাঞ্চলের পাশাপাশি প্রতিবেশী দেশ সিরিয়ার ১০টি প্রদেশকে বিপর্যস্ত করেছে। এতে এক কোটি ৩৫ লাখ মানুষ মারাত্মকভাবে ক্ষতিগ্রস্ত হয়েছে। ",
১৯৯৯ সালে ইস্তাম্বুলের কাছে আঘাত হানা ভূমিকম্পের ওপর ভিত্তি করে এ হিসাব করেছে তুর্কনফেড। ওই ভূমিকম্পে দেশটির প্রায় ১৮ হাজার মানুষ নিহত হন। যদিও ৬ ফেব্রুয়ারি আঘাত হানা ভূমিকম্পটি ১৯৯৯ সালের ভূমিকম্পটির তুলনায় অনেক বেশি শক্তিশালী ও বিধ্বংসী ছিল। এতে এখন পর্যন্ত প্রায় ৩২ হাজার মানুষ প্রাণ হারিয়েছেন। নিখোঁজ রয়েছেন হাজারো মানুষ,
"তুর্কনফেড বলছে, ভূমিকম্পে তুরস্কের অবকাঠামো, রাস্তাঘাট ও পাওয়ার গ্রিডের পাশাপাশি হাসপাতাল ও স্কুলের ব্যাপক ক্ষয়ক্ষতি হয়েছে, যা দেশটির এ বছরের বাজেট ঘাটতিকে জিডিপির ৫ দশমিক ৪ শতাংশের উপরে ঠেলে দিতে পারে। এটি ৩ দশমিক ৫ শতাংশ হবে বলে আগে পূর্বাভাস দিয়েছিল দেশটির সরকার। ",
রিখটার স্কেলে ৯ দশমিক ৫ মাত্রার এই ভূমিকম্পে চিলিতে মারা গিয়েছিল চার হাজার ৪৮৫ মানুষ। আহত হয়েছিল ২০ লাখের বেশি। ১৯৬০ সালে লাতিন আমেরিকার দেশ চিলির দক্ষিণাঞ্চলে এই শক্তিশালী ভূমিকম্প আঘাত হেনেছিল। এই ভূমিকম্পে পুয়ের্তো সাভেদ্রা নামে একটি সমুদ্রবন্দর পুরোপুরি ধ্বংস হয়ে গিয়েছিল। এই ভূমিকম্পের ফলে সাগরে সুনামির সৃষ্টি হয়। সুনামিতে সৃষ্ট ঢেউয়ের কবলে পড়ে ফিলিপাইন ও জাপানে মারা গিয়েছিল আরো ১৭০ জন।,
এই ভূমিকম্পের ফলে আলাস্কায় ভয়ংকর ভূমিধসের সৃষ্টি হয়েছিল। এতে সাগরে সুনামিরও সৃষ্টি হয়। মৃতের সংখ্যা ছিল ১২৮ জন আর ক্ষয়ক্ষতির পরিমাণ ছিল ৩১ কোটি ১০ লাখ মার্কিন ডলার,
 এশিয়া ও পূর্ব আফ্রিকার ১৪টি দেশে অনুভূত হয়েছিল এই ভূমিকম্প ও সুনামি। এই সুনামিতে সবচেয়ে বেশি ক্ষতিগ্রস্ত হয়েছিল ইন্দোনেশিয়া; এক লাখ ৭০ হাজার মানুষ এতে প্রাণ হারায়। অনেক মৃতদেহই উদ্ধার করা সম্ভব হয়নি। মৃতের সংখ্যা নিরূপণ করতে কয়েক মাস সময় লেগে যায়। ইন্দোনেশিয়ার মৎস্য শিল্প ও কারখানার প্রায় ৬০ শতাংশ পুরোপুরি ধ্বংস হয়ে যায় এই সুনামিতে।,
প্রশান্ত মহাসাগরে সৃষ্ট এই ভূকম্পন হাওয়াই দ্বীপপুঞ্জ পর্যন্ত অনুভূত হয়েছিল। সবচেয়ে বেশি ক্ষতিগ্রস্ত হয়েছিল দক্ষিণ আমেরিকার আরেকুইপা শহর। সেখানে মারা যায় ২৫ হাজার মানুষ। বলিভিয়ার লা পাজ শহরেও অনুভূত হয়েছিল ভূকম্পন। ,
সপ্তদশ শতক থেকেই চিলিতে ছোট-বড় ভূমিকম্প অনুভূত হয়ে আসছে। ২০১০ সালের এই ভূমিকম্পে প্রাণ হারান ৫২১ জন মানুষ। আহত হন অন্তত ১২ হাজার। আট লাখ মানুষ গৃহহীন হয়ে পড়েন।,
ইকুয়েডর ও কলম্বিয়ার সমুদ্র উপকূলে সৃষ্ট এই সুনামিতে মারা যায় পাঁচ শতাধিক মানুষ। আহত হয় আরো দেড় হাজার। মধ্য আমেরিকা ও সানফ্রান্সিসকোতেও অনুভূত হয় এই ভূমিকম্প। ভূমিকম্পের প্রভাবে হাওয়াইয়ের নদীগুলো প্লাবিত হয়ে বন্যার সৃষ্টি হয়েছিল।,
"পর্তুগালের রাজধানী লিসবনে আঘাত হানা শক্তিশালী এই ভূমিকম্পে শহরের প্রায় অর্ধেক মানুষ প্রাণ হারিয়েছিল। ভূকম্পনের ফলে সৃষ্ট সুনামি এবং অগ্নিকাণ্ড পরিস্থিতি আরো ভয়াবহ করে তোলে। উত্তর আমেরিকা, ফ্রান্স ও উত্তর ইতালিতে অনুভূত হয়েছিল এই ভূমিকম্প।",
ভয়াবহ এই ভূমিকম্পে আসাম-তিব্বতের ৭০টি গ্রাম নিশ্চিহ্ন হয়ে যায়। সবচেয়ে বেশি ক্ষতিগ্রস্ত ভারতের আসাম প্রদেশ। এতে মারা যায় এক হাজার ৫২৬ জন মানুষ। ভূমিকম্পের পরে ভয়াবহ বন্যা দেখা দেয়,
তুরস্কের দক্ষিণাঞ্চলে আঘাত হানা শক্তিশালী ভূমিকম্পে ১ থেকে ১০ বিলিয়ন ডলার ক্ষতি  (ইউএসজিএস)। এদিকে নিহতের সংখ্যা ১০ হাজার । সংবাদমাধ্যম সিএনএনের এক প্রতিবেদনে এ তথ্য জানা।,
ভারতের পূর্বাঞ্চলীয় রাজ্য বিহারে ঘূর্ণিঝড় মোরা’র প্রভাব ও বজ্রপাতে অন্তত ২৪ জন নিহত হয়েছেন। বিহারের এটি গ্রামীণ এলাকার বাজারে বজ্রপাতের ঘটনা ঘটেছে।,
"বাংলাদেশের দিকে আসার আগে ‘মোরা’র প্রভাবে শ্রীলঙ্কায় নিহত ২০১
 আন্তর্জাতিক ডেস্ক।।
ঘূর্ণিঝড় ‘মোরা’ শক্তিশালী আকার ধারণ করে বাংলাদেশের দিকে এগিয়ে আসার আগে শ্রীলঙ্কায় ভারি বর্ষণে সৃষ্ট বন্যা ও ভূমিধসে দেশটির অন্তত ২০১ জন মানুষের প্রাণ কেড়ে নিয়েছে। ",
"গত কয়েকদিন ধরে দেশটিতে ভারি বৃষ্টির কারণে সৃষ্ট বন্যা ও ভূমিধসে এ প্রাণহানি ঘটে। দেশটির অন্তত ৫ লাখ মানুষ ঘর-বাড়ি ছেড়ে অন্যত্র আশ্রয় নিয়েছেন।
এদিকে ভারতের পূর্বাঞ্চলীয় রাজ্য বিহারে ঘূর্ণিঝড় মোরা’র প্রভাব ও বজ্রপাতে অন্তত ২৪ জন নিহত হয়েছেন। ",
"শ্রীলঙ্কায় ভারি বর্ষণে সৃষ্ট বন্যা ও ভূমিধসে দেশটির অন্তত ২০১ জন মানুষের প্রাণ কেড়ে নিয়েছে।গত কয়েকদিনের ভারি বর্ষণে শ্রীলঙ্কার বিভিন্ন এলাকায় বাড়ি-ঘরের ছাদ পর্যন্ত পানি উঠে গেছে।ধারণা সঙ্গত প্রায় ১০০ জনের মত নিখোঁজ।লক্ষাধিক মানুষ ঘর হারা।দেশটির অন্তত ৫ লাখ মানুষ ঘর-বাড়ি ছেড়ে অন্যত্র আশ্রয় নিয়েছেন।
এদিকে ভারতের পূর্বাঞ্চলীয় রাজ্য বিহারে ঘূর্ণিঝড় মোরা’র প্রভাব ও বজ্রপাতে অন্তত ২৪ জন নিহত হয়েছেন",
"অস্ট্রেলিয়ায় ঘূর্ণিঝড় মার্সিয়ার আঘাতে ১৫শ’ বাড়িঘরের ক্ষতি ।
অস্ট্রেলিয়ার কুইন্সল্যান্ড রাজ্যে গ্রীষ্মমন্ডলীয় ঘূর্ণিঝড় মার্সিয়ার আঘাতে এক হাজার ৫শ’ বাড়িঘরের ক্ষতি হয়েছে এবং হাজার হাজার লোক বিদ্যুৎবিহীন রয়েছে।",
"কুইন্সল্যান্ড রাজ্যের প্রধানমন্ত্রী অ্যানেস্টাসিয়া পালাসজাক বলেন, ‘ঘূর্ণিঝড় মার্সিয়ার আঘাতে এক হাজার ৫শ’ বাড়িঘরের ক্ষতি হয়েছে। এর মধ্যে অনেক বাড়িঘরের কাঠামোর ক্ষতি হয়েছে।’
তিনি বলেন, ‘রাজ্যের ইয়েপুন ও রকহ্যাম্পটনে প্রায় একশ’ বাড়ি সাংঘাতিক ক্ষতিগ্রস্ত হয়েছে। ",
"ফিলিপাইনে তাণ্ডব চালিয়েছে ঘূর্ণিঝড় ‘ট্রামি’, নিহত ২৬
ফিলিপাইনে উত্তর-পূর্বাঞ্চলীয় উপকূলে আঘাত হানার পর গ্রীষ্মমণ্ডলীয় ঝড় ‘ট্রামি’র আঘাতে অন্তত ২৬ জনের মৃত্যু হয়েছে। এতে দেড় লাখের বেশি মানুষ বাড়ি-ঘর ছেড়ে নিরপদ স্থানে আশ্রায় নিয়েছেন।",
শক্তিশালী ঘূর্ণিঝড় ইশার তাণ্ডবে বিপর্যস্ত ব্রিটেনের বিভিন্ন অঞ্চল। ঝড়ে এখন পর্যন্ত ২ জনের মৃত্যু নিশ্চিত | যা গেল ২০ বছরের মধ্যে সর্বোচ্চ।ঝড়ের কারণে গাছের সাথে আঘাত লেগে লন্ডনডেরি এবং গ্রাংমাউথে ২ জন নিহত হয়েছে।,
"ঘূর্ণিঝড় রেমালের তাণ্ডবে বাংলাদেশে মৃত্যু ১১, বহু বাড়িঘর জলের নিচে, ঝরে ভেঙে তছনছ বাড়ি ঘর",
"দেশে এক সপ্তাহ ধরে যে ভয়াবহ বন্যা চলছে, তাতে ১১ জেলায় ২৩ জনের মৃত্যু হয়েছে। আর ক্ষতিগ্রস্ত মানুষের সংখ্যা দাঁড়িয়েছে ৫৭ লাখ ১ হাজার ২০৪ জনে।",
" শক্তিশালী ভূমিকম্পে ব্যাপক ক্ষয়ক্ষতি এবং ক্যাজুয়ালটি হয়েছে, তীব্র মানবিক বিপর্যয় দেখা দিয়েছে।বেশি ক্ষতি হয়েছে, যেখানে বাশার আল আসাদ রেজিমের আক্রমণে এমনিতেই খারাপ অবস্থা ছিল। রাস্তাঘাট ভূমিকম্পে ক্ষতিগ্রস্থ হয়েছে। তার উপর শীতের মৌসুম হওয়ায় উদ্ধারকাজও কষ্টসাধ্য হয়েছে, স্নো-ফল এর কারণে।  ভূমিকম্পের প্রায় ৮০+ ঘন্টা হয়ে গেছে কিন্তু এখনো কোনো আন্তর্জাতিক সাহায্য সিরিয়াতে পৌছায়নি। মৃত্যুর সংখ্যা প্রায় ১২ হাজার+ ",
