Text,Label
"মোঃ নাজিম উদ্দিন, দক্ষিণ চট্টগ্রাম প্রতিনিধি: দক্ষিণ চট্টগ্রামের সাতকানিয়ার আমিলাইষে নদী ভাঙনে ক্ষতিগ্রস্ত ও বন্যার্ত ২০০ পরিবারের মধ্যে সরকারি ভাবে ত্রাণ বিতরণ করা হয়েছে। বৃহস্পতিবার (১১ জুলাই) বিকালে আমিলাইষ ইউনিয়ন পরিষদে ক্ষতিগ্রস্তদের মাঝে ১০ কেজি করে চাউল বিতরণ করেন",donation
বন্যার্ত ৩০০ টি পরিবারের  মাঝে ত্রাণ বিতরনের সময়। সহযোগিতায়ঃ ছোট ভাই হিমেল (কম্পিউটার)  এবং আমরা মানবতার জন্য সংগঠন,donation
"কুড়িগ্রামের আরেকটি দূর্গম এলাকায় প্রায় ৪০০ টি পরিবারের মাঝে ত্রাণ সামগ্রী দিতে এগিয়ে আসুন।
আপনাদের দোয়া আর সহযোগিতার কারণে অলরেডি বন্যার্ত এলাকার প্রায় ২৫০ টি পরিবার ত্রাণ সামগ্রী দিতে সক্ষম হয়েছি। আশা করি এই যাত্রায়ও আমরা আপনাদেরকে পাশে পাবো।
সাহায্য পাঠানোর জন্য..
বিকাশ পার্সোনালঃ ",donation
"গাইবান্ধার ফুলছড়ি উপজেলার মদনেরপাড়ায় রবিবার (২১ জুলাই) বন্যার্ত অসহায় মানুষের মাঝে ত্রাণ বিতরণ করেছে ছয়বন্ধু।নিজেদের উদ্যোগে এবং নিজেদের অর্থায়নে গাইবান্ধা-বালাসি রোডের মদনের পাড়ায় পানিবন্দী ছয়শ’ পরিবারের মাঝে চিড়া, চিনি ও খাবার স্যালাইন বিতরণ করেন।",donation
" ত্রাণ বরাদ্দ এসেছে, ৬ শত ৫০ টন চাল ও নগদ সাড়ে ৯ লক্ষ টাকা। হিসেব বলে, জন প্রতি ১৫ কেজি হিসেবে বরাদ্দকৃর্ত ত্রাণের চাল ৪৩ হাজার ৩ শত ৩৩ টি  পরিবারের মাঝে বিতরণ করা সম্ভব। ফলে আপাতত ত্রাণের সংকট নেই বলে চলে.",donation
আমাদের স্বেচ্ছাসেবী তরুণ সংগঠকরা শনিবার বিকেলে সিরাজগঞ্জের বাঘাবাড়ি এলাকায় বানভাসী ১০০ পরিবারের কাছে নৌকাযোগে গিয়ে ত্রাণসামগ্রী দিয়ে আসেন। এটা হয়তো খুবই ক্ষুদ্র প্রয়াস। কিন্তু এর মধ্য থেকে একদিন বড় কিছু করার প্রেরণা পাব আমরা।,donation
"ভয়াবহ সংকটে যে বিপন্ন মানুষগুলো চাতক পাখির মত আজ চেয়ে আছে (কালও চেয়ে থাকবে)  আপনার সামান্য সহযোগিতার আশায়। 
সেই বন্যার্ত মানুষের পাশে এসে দাঁড়ান। যতটুকু পারেন, যেভাবে পারেন, এই দুর্গত জনপদের জন্য আপনার সাহায্যের হাত বাঁড়িয়ে ।",donation
যমুনা নদীর তীরবর্তী বগুড়া জেলার সোনাতলা উপজেলায় আমরা  এবার ত্রাণসামগ্রী নিয়ে যাচ্ছি। সোনাতলার সীমান্তবর্তী এলাকার ১ হাজার বানভাসী পরিবারের মাঝে ত্রাণসামগ্রী পৌঁছে দেয়ার প্রাথমিক লক্ষ্য আমাদের,donation
"গাইবান্ধা শহরের বন্যা নিয়ন্ত্রণ বাঁধ, খোলাহাটি ইউনিয়নের ফকিরপাড়া, পশ্চিম কোমরনই, মিয়াপাড়া, কুঠিপাড়া ও বোয়ালী ইউনিয়নের বাদিয়াখালি গ্রামে বন্যার্ত মানুষের জন্য ৬শ’ ৫০টি পরিবারকে গতকাল বুধবার ত্রাণ সামগ্রী বিতরণ করা হয়। ",donation
"""বাংলাদেশ শিক্ষানবিশ আইনজীবী সমিতি "" বন্যার্ত মানুষের পাশে দাঁড়ানোর সিদ্ধান্ত নেয়। আমাদের সীমিত সামর্থ্য ও শুভাকাঙ্ক্ষীদের সহযোগিতা নিয়ে আমরা ৫০০টি পরিবারের নিকট ত্রাণ পৌছে দিতে পারবো বলে আশাকরছি। ",donation
"অনেকে আছেন বন্ধুদের সাথে ঘুরতে গিয়ে টাকা খরচ করেণ, আপনার ১০০/- ২০০/- যা পারবেন তা দিয়ে সহযোগিতা করার চেষ্টা করবেন। বন্যার্ত এলাকার প্রায় ২৫০ টি পরিবার ত্রাণ বিতরণ গত ৪ দিনের মোট টাকার পরিমান হল - ৭৭,১৬৫ টাকা ",donation
"আলহামদুলিল্লাহ্‌, আপনাদের দোয়া এবং সহযোগিতায় আমরা এখন পর্যন্ত ২৫০ টি পরিবারের মাঝে ত্রাণ সামগ্রী পৌছাতে পেরেছি। 
আরো প্রায় ৮৮,০০০ টাকার ব্যবস্থা হলেই কুড়িগ্রামের আরেকটি দূর্গম এলাকায় প্রায় ২৫০ টি পরিবারের মাঝে চাল, ডাল, আলু সহ অন্যান্য ত্রাণ সামগ্রী পৌছাতে সক্ষম হবো।  ",donation
"বন্যার্তদের ত্রাণ সহায়তার জন্য সাহায্য পাঠাতে যোগাযোগ করুন এই ঠিকানায়-
ব্যাংক হিসাব নং - ৮৬৮৫ ( মোঃ রেজানূর রহমান ) ব্যাংক এশিয়া লিমিটেড, নারায়ণগঞ্জ শাখা, ২০ নবাব সিরাজউদ্দৌলা রোড, নারায়ণগঞ্জ।
বিকাশ নংঃ ০১৭৯৭৯৫৫৫০৪",donation
"কাল ইনশাআল্লাহ ২৫০ টি পরিবারের হাতে প্রচেষ্টা ফাউন্ডেশন (২কেজি মুড়ি, ২কেজি চিড়া, ১ কেজি গুর, ২৫০ গ্রাম ফিটকিরি পানি বিশুদ্ধ করনের জন্য) ত্রাণ বা সহায়তা সামগ্রী  পৌছে দিবে। 
বন্যার্ত মানুষের জন্য গতকাল থেকে এখন পর্যন্ত মাত্র ২ মণ মুড়ি, ২ মণ চিড়া ও ১ মণ গুড়ের দাম উঠেছে। ",donation
"আপনি প্রতি মণের দাম না দিতে পারেন অন্তত ১০০/৫০০ যে যা পারেন দিন। আগামীকালের মধ্যে আমরা ফান্ড কালেক্ট করে পরশু ভোরেই কুড়িগ্রামে নাগ্বেশরী এলাকায় ত্রাণ বিতরণ করব। 
সাহায্য পাঠানোর  জন্য বিকাশঃ ০১৭৯৭৯৫৫৫০৪",donation
"বন্যা দুর্গতদের পাশে জননেত্রী শেখ হাসিনার পক্ষ
থেকে মানবতার মহানায়ক অসহায় মানুষের বন্ধু তরুণ সৎ
বিশিষ্ট শিল্পপতি মানবিক বাংলাদেশের প্রতিষ্ঠাতা
ও হক গ্রুপের চেয়ারম্যান জননেতা আদম তমিজী হক এর
নিজস্ব অর্থায়নে কয়েক হাজার পরিবারের মাঝে ত্রাণ
সামগ্রী বিতরণ কর্মসূচি চলছে।",donation
"সকলের সহায়তায় বানভাসীদের পাশে...  
সর্বমোট ৫৫০০০/- টাকায় ১৬০টি ক্ষতিগ্রস্থ পরিবারের নিকট আজ ত্রাণ পৌঁছিয়ে দেয়া হয়েছে। 
স্থান - ফুলছড়ি, গাইবান্ধা। 
প্রতি প্যাকেট এ ছিলো - 
১. ৫কেজি চাল ২. ২কেজি চিড়াঁ ",donation
"আপনাদের সাহায্যই আমাদের একমাত্র শক্তির উৎস! যে যাই পারি ভাই, ৫০টাকা ১০০ টাকা করে হলেও এদের পাশে দাড়াই। আমাদের সাথে আপনিও শরিক হয়ে যান তাদের সেবায়।
বিকাশ করুন: ০১৭৯৭৯৫৫৫০৪ ( রাতুল হাসান)",donation
"আসসালামু আলাইকুম,
তুরস্ক আর সিরিয়ার ভয়াবহ ভূমিকম্পের সংবাদ আমরা সবাই জানি আশা করি।  
আমরা যারা পারি এই হিউম্যানিট্যারিয়ান এইডে অংশগ্রহণ করি। আপনাদের ডোনেশন আমরা একসাথে পাঠিয়ে দেব ওয়ান নেশনের এর কাছে, যারা সিরিয়ার এইডে কাজ করছে। আপনারা চাইলে সরাসরি তাদের ওয়েবসাইটে গিয়েও ডোনেইট করতে পারেন। কমেন্টে সেটার লিংক দিয়ে দিচ্ছি। 

সাহায্য পাঠানোর ঠিকানাঃ 

রেফারেন্স: সিরিয়া এইড (অবশ্যই দিবেন) 

বিকাশঃ ০১৭৮৫৭৩২৮০৫, ",donation
"
আপনারা যে যা পারেন শীতের কাপড়, কম্বল, স্যানিটারি ন্যাপকিন, স্কার্ফ এর জন্য আমাদের কাছে টাকা দিয়ে প্লিজ দিয়ে হেল্প করেন। 
আশা করি প্রতিবারের মতো এবারও আপনাদের পাশে পাবো।

বিকাশ: ০১৫৭১৩০২২০৩
নগদ :  ০১৭৪০৮৩০২৮০",donation
"হাবিজাবি জায়গায় বন্যার জন্য ডোনেশন কইরেন না কেও। বিশ্বাস করেন এরা শুধুমাএ খুব কাছে যাদের পায় তাদের মাঝে বিতরণ করে চলে আসে। কারন তাদের এ বিষয়ে প্রোপার নলেজ নেই।

সবথেকে ভালো আস সুন্নাহতে ডোনেশন করা এরা সমান ভাবে বিতরণ করছে। ঢাকায় যারা আছে তারা টি এসসি তে দিয়ে আসেন।এতে দুর্গতরা অনেক বেশি সহায়তা পাবে।",donation
"বন্যা স্বাভাবিক হলেও অস্বাভাবিক করে গেছে নিম্ন মধ্যবিত্ত মানুষের মাঠির ঘর। বর্তমান সময়ে প্রয়োজন পূর্নবাসন। অসংখ্য পরিবার অন্যের বাড়ীতে থাকছে।

সে প্রেক্ষাপটে নিঃস্বার্থ সংগঠন বাংলাদেশ  টিম সিন্ধান্ত নিয়েছে #প্রজেক্ট_পূর্নবাসন এর। যে প্রজেক্ট এর মাধ্যমে একটি পরিবার তার ঘরবাড়ি স্বাভাবিক করতে সক্ষম হবে।

◉ অনুদান পাঠানোর মাধ্যম: 

►বিকাশ/নগদ:
১/ বিকাশ একাউন্ট: ০১৬১২৪২৯৫৮৩",donation
"বন্যাতে মানুষের ঘর বাড়ি একদম নষ্ট, এই বন্যার পরিমান কল্পনার বাহিরে। তার চেয়েও খারাপ বন্যা পরবর্তী এই সময় টা,,এখানে এখন বিশুদ্ধ পানি ও খাবারের প্রচুর অভাব। 

ডোনেশন প্রজেক্টের আয়োজন করেছি!!! 
মানুষ মানুষের জন্য, আপনি যতটুকু পারেনি সেটা দিয়ে সাহায্য করুন, আমারা সেটা দিয়ে কিছু পরিবারকে সাহায্য করবো!! ",donation
"যতটুক পারেন সাহায্য করুন প্লিজ!
আজ থেকে আগামী ১৮/০৮/২০২৩ ইং তারিখ পর্যন্ত আমারা অর্থ সংগ্রহ করবো।
আর যারা ডোনেশন দিতে আগ্রহী তারা
 যোগাযোগ করবেন।
ধন্যবাদ সকলকে।
বিকাশঃ ০১৮৭৭২৬৭০৭",donation
"ইটনা, কিশোরগঞ্জ এর বন্যার পরিস্থিতি

দেশের বিভিন্ন অঞ্চলের বন্যার ন্যায় কিশোরগঞ্জের হাওরাঞ্চলে বন্যা পরিস্থিতির ভয়াবহ আকার ধারণ করায়, বানভাসি মানুষের পাশে দাঁড়াই

আপনার ডোনেশন পাঠান
০১৬৩২৬০৪২৬২ বিকাশ পার্সোনাল
০১৬৪৩৯১০১১৬ নগদ পার্সোনাল
ইসলামি ব্যাংক, কিশোরগঞ্জ শাখা",donation
" বন্যার কান্না - আপডেট ১ ||
আলহামদুলিল্লাহ্, বন্যার ত্রাণের প্রথম ব্যাচ বিতরণ করা হয়েছে। বন্যা পরিস্থিতির আরো অবনতি ঘটেছে, মানুষ খাবার পাচ্ছে না। জরুরত প্রচন্ড। আপনার সাধ্য অনুযায়ী সদকা করুন, এই ফান্ডে কোনো নূন্যতম অ্যামাউন্ট নেই।

ডোনেশন পাঠানোর মাধ্যম-
বিকাশ / নগদ / রকেট : ০১৬৪৮৮৪৬২৮১",donation
"আগামি কাল দুপুরে ইনশাল্লাহ কিশোরগঞ্জের ইটনায় থাকবো!

দেশের বিভিন্ন অঞ্চলের বন্যার ন্যায় কিশোরগঞ্জের হাওরাঞ্চলে বন্যা পরিস্থিতির ভয়াবহ আকার ধারণ করায়, বানভাসি মানুষের পাশে দাঁড়াই

আপনার ডোনেশন পাঠান
০১৬৩২৬০৪২৬১বিকাশ পার্সোনাল
০১৬৪৩৯১০১১৬ নগদ পার্সোনাল",donation
"ছি। কত মায়েরা অসহায়ত্ব নিয়ে বসে আছে যদি কেউ এসে তাদের বাচ্চার দুধের ব্যবস্থা করে দেয়।আমি আমার সাধ্যমতো সর্বোচ্চ চেষ্টা করছি, আপনাদের পাঠানো সহায়তাও পৌঁছিয়েছি। কিন্তু তা পর্যাপ্ত নয়, এখন আমাদের আরো বড় ফান্ডের প্রয়োজন। তাই সকলের প্রতি অনুরোধ রইলো যেনো আপনারা এই মানুষ গুলোর পাশে দাঁড়ান। ",donation
"সরেজমিনে উপস্থিত না থাকতে পারলে আমার কাছে আপনার সহায়তা পাঠাতে পারেন, আমি সঠিক জায়গায় পৌঁছাতে প্রতিশ্রুতিবদ্ধ।

আপনার ডোনেশন পাঠান
০১৬৩২৬০৪২৬১বিকাশ পার্সোনাল
০১৬৪৩৯১০১১৬ নগদ পার্সোনাল",donation
" বন্যার কারনে অনেক মানুষ অনাহারে ভুগছে। অনেক জায়গায় যোগাযোগ বিচ্ছিন্ন। মানুষ দিনে এক বেলা ও ভালোভাবে খেতে পারছে না। যার যতো সামর্থ্য অনুযায়ী, তা হোক ১০, ৫০,১০০ বা তার অধিক টাকা দিয়ে সাহায্যের হাত বারিয়ে দিন",donation
"কখনো মানুষরে হাসায়,কখনো কাঁদায়।সিলেটের বন্যার অবস্থা ভয়াবহ রুপ নিয়েছে,, কেউ আমাদের সাথে কাজ করতে চাইলে আমাদের সাথে যোগাযোগ করতে পারেন।

ডোনেশন এর মাধ্যম-
বিকাশ -  ০১৭৭৮৯৮১১৩৬
নগদ - ০১৭৩২৬০৯৩০১
",donation
"সিলেটের এর বন্যার ভয়ানক পরিস্থিতি তে আমরা সবাই এগিয়ে আসি, 
মানুষ মানুষের জন্য চট্রগ্রাম এর মতো এই বিপদে আমরা সবাই এগিয়ে আসি, যে যেইখান থেকে পারি সেইখান থেকে বন্যার মানুষের পাশে দারাই,প্লীজ যে যা পারেন একটু সাহায্যের হাত বারিয়ে দেই,  যে যা পারি দিয়ে সাথে থাকি প্লীজ ",donation
"সিলেটের বন্যাদুর্গতদের জন্য ‘পর্দা’ আবারো ডোনেশন কালেক্ট করা শুরু করেছে...

পানি একটু কমলেই শুরু হবে বিতরণ...

সিলেটের জন্য সাদাকা দিনঃ

বিকাশঃ ০১৮৩২২০৩৩৪০

নগদ/উপায়ঃ ০১৮৩২২০৩৩৪০

রকেটঃ ০১৮৩২২০৩৩৪০

ব্যাংক একাউন্ট এর মাধ্যমে ও দেয়া যাবে।",donation
 বন্যার্তদের জন্য আড়াই কোটি টাকার বাজেট ঘোষণা করেছেন শায়খ আব্দুর রাযযাক বিন ইউসুফ। আপনাদের সহযোগিতা পেলে ৫০ ট্র‍্যাকে প্রায় ৫০ হাযার প্যাকেটের মাধ্যমে এই অনুদান পৌছে দেওয়া হবে ইনশাআল্লাহ!,donation
"বন্যার্তদের জন্য ত্রাণ সংগ্রহে নিজের সর্বোচ্চ দিয়ে চেষ্টা করছি!
আপনারা যে যতটুকু পারেন বন্যার্তদের জন্য  প্রয়োজনীয় কাপড় (পুরোনো হলেও চলবে), খাবার কিংবা অর্থ দিয়ে সহযোগিতা করুন। 

কারণ মানুষ তো মানুষের ই জন্য!",donation
"ষ্টি মাথায় নিয়েই বন্যার্তদের জন্য নিয়ে যাওয়া হচ্ছে সনাতনী স্বেচ্ছাসেবী ফাউন্ডেশন এর ত্রাণ সামগ্রিক।

বইখাতা নষ্ট হওয়া শিক্ষার্থীদের জন্য বই, খাতা সহ অন্যান্য শিক্ষা উপকরন।।

যারা আমাদের সহযোগিতা পাঠিয়েছেন তাদের প্রতি আমরা কৃতজ্ঞতা জ্ঞাপন করছি।।

আপনারা আমাদের সহযোগিতা পাঠাতে পারেন ০১৬৩৬৮৯০০৫৫(বিকাশ ও নগদ পার্সোনাল)

সনাতনী স্বেচ্ছাসেবী ফাউন্ডেশন",donation
" নৌকা যোগে বন্যার্তদের জন্য সহযোগিতা নিয়ে ছুটে গেলেন ফারাজ করিম চৌধুরী

বর্তমান তরুণ প্রজন্মের অন্যতম প্রতিনিধি, তরুণ সমাজ সেবক জনাব ফারাজ করিম চৌধুরী ভাইয়া বিগত সময়ে ন্যায় প্রাকৃতিক দুর্যোগে ক্ষতিগ্রস্ত পরিবারের নিকট সহযোগিতা পৌঁছে দিয়েছেন। অতি বৃষ্টি, পাহাড়ি ঢল ও খাল ভাঙনের ফলে সৃষ্ঠ বন্যায় পানি বন্দি হওয়া ৩৮০০ পরিবারের কাছে নৌকাযোগে আজ সহযোগিতা প্রদান করেছেন।",donation
" আলহামদুলিল্লাহ্ , আপনাদের সহযোগিতা নিয়ে ৪র্থ দিনের মত দক্ষিণ চট্টগ্রামের বন্যার্তদের জন্য বিশুদ্ধ পানি, রান্না করা বিরিয়ানি ও শুকনো খাবার উপহার।। 
০১৬৭৪৮৬৩৮৯৯",donation
" আলহামদুলিল্লাহ!
#বান্দরবানের_বন্যা কবলিত দুর্দশাগ্রস্ত ৪০০ পরিবারের মানুষদের জন্য উপহার সামগ্রী পাঠাতে ''বন্যার্তদের জন্য ভালোবাসা"" বাস্তবায়ন করার লক্ষে আপনাদের আমানত নিয়ে আমরা আগমী ১৯/০৮/২০২৩ ইং তারিখ রোজ শনিবার রওনা দিবো ইনশাআল্লাহ। ",donation
"ন্যার্তদের সাহায্যের জন্য বাংলাদেশের সর্বস্তরের মানুষের কাছে উদাত্ত আহবান জানাচ্ছে  বাংলাদেশ নৌবাহিনী। আপনাদের যে কোন রকমের সহযোগিতা (অর্থ, খাদ্য, চিকিৎসা) সংগ্রহ করে বন্যার্তদের নিকট পৌঁছে দেয়া হবে। বন্যার্তদের নিকট খাদ্য সামগ্রী প্রেরণের জন্য যানবাহন সহায়তা দিতেও প্রস্তুত বাংলাদেশ নৌবাহিনী।  বাংলাদেশ নৌবাহিনী পরিবার কল্যাণ সংঘের নিম্নোক্ত ব্যাংক হিসেবে আর্থিক সহযোগিতা প্রদান করার জন্য অনুরোধ করা হলো।",donation
"কালকে বাংলাদেশের সব মসজিদের দানকৃত টাকা বানভাসি মানুষের উদ্দেশ্য দান করলে হয় নাহ? কোটি কোটি টাকা উঠবে কালকে শুক্রবার উপলক্ষে সারা বাংলাদেশে । প্লিজ সবাই একটু নিজ নিজ মহল্লার মসজিদে বলে দিন, তারপর বিশ্বস্ত কোন মাধ্যমে পাঠিয়ে দিন।
ইনশাআল্লাহ আল্লাহ আমাদের এই বিপদ থেকেও রক্ষা করবেন।",donation
"মোট অর্থ সংগ্রহ হয়েছে সর্বমোট= এক লক্ষ পঞ্চান্ন হাজার চারশো বাষোট্টি (১,৫৫,৪৬২) টাকা

আপনাদের সবার দেওয়া সহযোগিতা বন্যার্তদের মাঝে শীঘ্রই পৌঁছে যাবে ইনশাআল্লাহ...

#বন্যার্তদের_জন্য_ভালোবাসা

যারা এই আয়োজনে সহযোগিতা করেছে আল্লাহ সকলের সহযোগিতা কে কবুল করুক আমিন।

বিশেষ ভাবে ধন্যবাদ জানাই প্রিয় স্বেচ্ছাসেবী ভাই-বোনদের",donation
"মানুষ গুলো বড় অসহায় হয়ে পরেছে, 
আমাদের #ব্লাড_ডোনেশন_এজেন্সি_অফ_বাংলাদেশ এর সকল শুভাকাঙ্ক্ষী দের কে বলছি প্লীজ একটু এগিয়ে আসুন। মহানুভবতার হাত বাড়িয়ে দেই আমরা। 
যারা যারা টাকা দিবেন
(বাশার আহমেদ শিহাব)  
বিকাশঃ ০১৭১৯৮৩৭৯৮৮",donation
"তাহেরপুর গ্রামে শত শত পরিবার পানি বন্দী। তাহেরপুর প্রাথমিক বিদ্যালয়ে প্রায়৫০ টি পরিবার আশ্রয় নিয়েছে। এই পানি বন্দী গ্রামবাসীর পাশে থাকতে সহযোগিতার হাত বাড়িয়ে দিন। কুমিল্লা, মনোহরগঞ্জ",donation
"দেশের বড় একটা অংশ আজ বিপদে। লড়াই করছে বন্যা, ক্ষুধা ও আশ্রয়ের জন্য।  আক্রান্ত মানুষগুলোর পাশে দাঁড়াতে কাঁধে কাঁধ মিলিয়ে কাজ করছে বিভিন্ন স্বেচ্ছাসেবী সংগঠন, যার মধ্যে ‘হিমু পরিবহন’ সংগঠনটি অন্যতম। দেশের বিভিন্ন প্রান্ত থেকে বন্যার্তদের জন্য সহযোগিতা বন্যার্তদের মাঝে পৌঁছে দিতে অক্লান্ত পরিশ্রম করে যাচ্ছেন এই সংগঠনের স্বেচ্ছাসেবীরা।",donation
"ফেনী এবং মৌলভীবাজারে বন্যার্তদের সাহায্যের জন্য বাংলাদেশ কোস্ট গার্ড সবাইকে উদাত্ত আহ্বান জানাচ্ছে। আপনাদের কাছ থেকে যেকোন প্রকারের সহযোগিতা (অর্থ, খাদ্য বা চিকিৎসা সামগ্রী) সংগ্রহ করে তা বন্যার্তদের নিকট পৌঁছে দেয়া হবে। এ বিষয়ে বাংলাদেশ কোস্ট গার্ড পরিবার কল্যাণ সংঘ কাজ করে চলেছে। আপনাদের অর্থ সহায়তা প্রেরণের জন্য কোস্ট গার্ড পরিবার কল্যাণ সংঘের ব্যাংক হিসাব নিম্নে দেয়া হলো:",donation
বিভিন্ন জায়গা হতে বন্যার্তদের জন্য শুকনো কাপড় পাঠানো হচ্ছে আলহামদুলিল্লাহ। পৌঁছে যাচ্ছে আশ্রয়কেন্দ্রে। এমতাবস্থায় কেমন করে সবকিছু মেইনটেইন করছেন আমাদের 'পর্দাশীল বোনেরা',donation
"ডোনেশন। আপনারা সাধ্যমতো এই প্রজেক্টে এগিয়ে আসুন প্লিয। 
আমাদের বর্তমান ফান্ডে প্রায় ২৫ হাজার মতো টাকা আছে। কিন্তু আরো অনেক ফান্ড প্রয়োজন। কারণ একটা ভাল হিজাবে প্রায় হাজার এর কাছাকাছি Cost আসে। তাই প্লিয পোস্টটা শেয়ার করবেন। ছড়িয়ে দিন, ইনশাআল্লাহ।
টাকা পাঠাতে–",donation
"বন্যার্তদের জন্য আমাদের উদ্যোগ। 
বন্যার্তদের জন্য শুকনো খাবার, বিশুদ্ধ পানি, ঔষুধ, মোমবাতি ও প্রয়োজনীয় জিনিস সংগ্রহ করবে গণঅধিকার পরিষদ। আমাদের মাধ্যমে এই মানবিক উদ্যোগে শরীক হতে যোগাযোগ করুন, গণঅধিকার পরিষদের প্রধান কার্যালয়, পল্টন, আল রাজি কমপ্লেক্সে। 
যারা নগদ অর্থ সহযোগিতা করতে চান, তারা নিন্মোক্ত নাম্বারে অর্থ পাঠাতে পারেন।
বিকাশ +৮৮০ ১৮১৪-৯৭৯৫৪৯",donation
"আপনাদের পাঠানো টাকায় বন্যার্তদের জন্য দুপুরের খাবারের প্যাকেট প্রস্তুত করা হচ্ছে। আলহামদুলিল্লাহ।
আপনারা আরও বেশি করে সাহায্য পাঠাতে থাকুন, যাতে আরও বেশি মানুষ উপকৃত হতে পারে।

সহযোগিতা পাঠানোর মাধ্যম:
 বিকাশ পার্সোনাল :
 ০১৩১৯৩৯৭৩৭২
 ০১৭০৬৬৭৯৮৪৪
 ০১৯৮২৬৪৭০৮৫",donation
"আমরা অবস্থান করছি বর্তমানে জেলরোড চট্টগ্রাম বকশিহাট টেরিবাজার। আপনারা যারা বন্যার্তদের জন্য কাপড়-চোপড় সহযোগিতা করতে চান, আমাদের ভিডিওটি মনোযোগ সহকারে দেখবেন। নিচে দেওয়া ঠিকানায় যোগাযোগ করুন।
মাসুদ ০১৮২৯৫৯৩৩১২
তৌহিদ ০১৬০১৯০২৯৮৬
জিসান ০১৮১১১০২৩৬২
আপনারা এই নাম্বারগুলোর সাথে যোগাযোগ করবেন, ইনশাল্লাহ আমরা অবশ্যই সিটির ভিতরে হলে সংগ্রহ করে নিয়ে আসব।",donation
"বন্যার্তদের পাশে এগিয়ে আসুন
""স্মরণকালের ভয়াবহ বন্যায় কবলিত ফেনী, নোয়াখালী, কুমিল্লা সহ চট্টগ্রামের বিভিন্ন অঞ্চল। লক্ষাধিক মানুষ পানিবন্দী হয়ে জীবন ঝুঁকিতে...

এমন পরিস্থিতিতে স্বল্পগুচ্ছ  ফাউন্ডেশন থেকে আমরা আমাদের সামর্থ্যের মধ্যে বন্যার্তদের সাহায্যে এগিয়ে যেতে চাই।

তাই বরাবরের ন্যায় এবারও পরিবারের সকলের নিকট আর্থিক সহযোগিতা এবং আন্তরিক দোয়া কামনা করছি। মহান আল্লাহ আমাদের সহায় হোন।

আর্থিক সহযোগিতার জন্য:
বিকাশ: +৮৮০১৮৮৩৩৪০২৪৭
নগদ: +৮৮০১৮৮৩৩৪০২৪৭






",donation
"আর্তমানবতার সেবার লক্ষ্য নিয়ে বন্যার্তদের সহযোগিতায় সর্বান্তকরণে কাজ করে যাচ্ছে  বাংলাদেশ বিমান বাহিনী। এরই অংশ হিসেবে দেশে এবং বিদেশে অবস্থানরত সকলের যে কোন রকমের সহযোগিতা সংগ্রহ করে বন্যার্তদের নিকট পৌঁছে দেয়া হবে।  ঢাকা এলাকায় বিমান বাহিনী ঘাঁটি বাশার, ঘাঁটি কুর্মিটোলা এবং চট্টগ্রাম এলাকার জন্য বিমান বাহিনী ঘাঁটি জহুরুল হক এ খাদ্য, চিকিৎসা এবং অন্যান্য প্রয়োজনীয় সামগ্রী সংগ্রহ করা হবে।",donation
"সত্যিকার অর্থে সবার একাত্মতা ও ভালোবাসায় বন্যায় বিপদগ্রস্থ মানুষ গুলোর জন্য ঢাকায় প্রচুর উপহার সামগ্রী জমা হয়েছে কিন্তু তাঁদের কাছে এসব পৌঁছানো এখন সব চেয়ে বড় চ্যালেঞ্জ কারন বন্যার পানিতে যোগাযোগ ব্যবস্থার খুব নাজুক অবস্থা গ্রামের দিকে।
তাই সবাইকে অনুরোধ করবো বন্যার্তদের কাছে যেনো তাঁদের প্রাপ্য উপহার সামগ্রী গুলো পৌঁছায় সেদিকে সবাই মিলে সহযোগিতা করি ",donation
"টেকনাফ উপজেলা থেকে স্বেচ্ছাসেবী হিসেবে হায়দার আলী প্রোল্ট্রি ফার্মের সত্ত্বাধিকারী  এর অর্থায়নে আমরা বন্যার্তদের সহযোগিতা করার জন্য ফেনী-কুমিল্লা যাওয়ার উদ্যোগ নিয়েছি।

আপনারা যারা বন্যার্তদের সহযোগিতা করতে চান, যোগাযোগ করুন।
বিশ্বস্ততার সহীত আমরা আপনাদের আমানত সঠিক জায়গায় পৌঁছে দিবো ইনশাআল্লাহ।

বিকাশ/নগদ:
নুরুল আমিন ফাহিম – ০১৮৩৯৭৬৫৮৮৮
নুর মোহাম্মদ নুরি – ০১৮৫৬৮৮৭৫৭৪",donation
"অতিমাত্রায় ভয়াবহ বন্যায় বিপর্যস্ত ফেনী, নোয়াখালী, কুমিল্লা ও চট্টগ্রামের অনেক এলাকা। হাজারো পরিবার খাদ্য, পানি ও আশ্রয়ের সংকটে। আমরা স্বেচ্ছাসেবীদের মাধ্যমে ত্রাণ পৌঁছানোর চেষ্টা করছি। আপনার সামান্য সহযোগিতা বাঁচাতে পারে একটি পরিবার। বিকাশ/নগদ: ০১৮৩৯৭৬৫৮৮৮",donation
