Text,Label
এর জেরে শুক্রবার দুপুরের পর থেকে বঙ্গোপসাগর উত্তাল হতে শুরু করবে। বাড়তে থাকবে ঢেউয়ের উচ্চতা। সমুদ্রে জারি হয়েছে সতর্কতা। বৃহস্পতিবার বিকেলের মধ্যে মৎস্যজীবীদের উপকূলে ফিরে আসার জন্য বলেছে আবহাওয়া দপ্তর।।,advisory
"আগামী ১২ ঘন্টার মধ্যে দেশের বিভিন্ন স্থানে ঝড়-বৃষ্টির প্রবনতা বাড়তে যাচ্ছে।
বর্তমানে বরিশাল বিভাগের কিছু স্থানে এবং মৌলভীবাজার ও হবিগঞ্জ জেলায় বজ্রসহ বৃষ্টি চলছে।",advisory
আমেরিকান (জিএফএস) মডেল নির্দেশ করেছে ২১- ২২ অক্টোবরের মধ্যে বঙ্গোপসাগরে একটি নিম্নচাপ সৃষ্টি হতে পারে পরবর্তীতে দ্রুতগতিতে শক্তি বৃদ্ধি করে ২৩ -২৪ শে অক্টোবর এর মধ্যে তীব্র ঘূর্ণিঝড়ে পরিণত হতে পারে : ঘূর্ণিঝড় আঘাত হানার সর্বোচ্চ  ঝুঁকিপূর্ণ স্থান হতে পারে ভারতের অন্ধপ্রদেশ-উড়িষ্যা,advisory
"ঘূর্ণিঝড় ‘বুলবুলে’ মহাবিপৎসংকেত
দেশের বেশির ভাগ এলাকার কৃষিজমিতে এখন শীতের সবজি। আমন ধানও পাকতে শুরু করছে। এমন সময়ে আবহাওয়া অধিদপ্তর ঘূর্ণিঝড় ‘বুলবুল’-এর পূর্বাভাস দিয়েছে। এই ঝড়ের উৎপত্তি আন্দামান সাগরে, এটি বঙ্গোপসাগর হয়ে বাংলাদেশের দিকে ধেয়ে আসছে। ",advisory
উপকূলীয় এলাকার দিকে ধেয়ে আসছে ঘূর্ণিঝড় কোমেন। চট্টগ্রাম ও কক্সবাজার সমুদ্রবন্দরে ৭ নম্বর বিপদ সংকেত জারি করেছে আবহাওয়া বিভাগ। মংলা ও পায়রা বন্দরকে দেখাতে বলা হয়েছে ৫ নম্বর বিপদ সংকেত। দেশের দক্ষিণাঞ্চলের উপকূলীয় ১৩  জেলায় গভীর নিুচাপের ফলে সৃষ্ট জলোচ্ছ্বাস ও ঘূর্ণিঝড় আজ দুপুরের দিকে আঘাত হানতে পারে ,advisory
"আসছে কোমেন, কাঁপছে রাজ্য
এই সময় ডিজিটাল ডেস্ক: আসছে কোমেন। আগামী ২৪ ঘণ্টার মধ্যেই আছড়ে পড়বে রাজ্যে। বুধবারই কয়েক মিনিটের ঘূর্ণিঝড় তছনছ করে দিয়েছে উত্তর ২৪ পরগনা ও হাওড়ার বিস্তীর্ণ এলাকা। বৃহস্পতিবারও কাটছে না আশঙ্কার মেঘ।  ভারী বৃষ্টি এবং ভরা কোটাল, দু'টি একসঙ্গে হওয়ায় বন্যা পরিস্থিতির আশঙ্কা  | সতর্ক থাকার পরামর্শ",advisory
" ভারত-চিলি-মিয়ানমারে বন্যা, চীন-তাইওয়ানে টাইফুন, জামার্নিতে ভয়ঙ্কর তাপদাহ
বিশ্বের একদিকে দেখা দিয়েছে বন্যা, ঘূর্ণিঝড় অন্যদিকে দাবদাহ। টাইফুন ‘সোলেডর’ আঘাত হানার আশঙ্কায় সতর্কতা জারি করা হয়েছে চীন ও তাইওয়ানে।",advisory
ধেয়ে আসছে ঘূর্ণিঝড় যশ। আগাম সতর্কতা জারি উপকূলীয় এলাকাগুলিতে,advisory
"বন্যার আশংকা
হাওরের ধান দ্রুত কাটার নির্দেশনা।
সুনামগঞ্জ জেলা দুর্যোগ ব্যবস্থাপনা কমিটির সভা আহ্বান।গরমে অতিষ্ঠ জনজীবন। দেশজুড়ে বইছে তীব্র তাপপ্রবাহ। এর মধ্যেই দেশের উত্তর ও পূর্বাঞ্চলে বন্যার হুমকি দিয়ে সতর্কতা জারি করেছে বন্যা পূর্বাভাস ও সতর্কীকরণ কেন্দ্র (এফএফডব্লিউসি)।",advisory
"রেমাল’ নিয়ে উদ্বেগ বাড়ছে, প্রস্তুতি শুরু
 বঙ্গোপসাগরে সৃষ্ট নিম্নচাপটি আরও ঘনীভূত হয়েছে। এটি আগামীকাল শনিবার (২৫ মে) ঘূর্ণিঝড়ে পরিণত হতে পারে। এর নাম দেওয়া হয়েছে ‘রেমাল’। এখন পর্যন্ত আবহাওয়াবিদরা ধারণা করছেন, এটি বাংলাদেশের উপকূলীয় এলাকায় আঘাত হানতে পারে। ",advisory
বঙ্গোপসাগরে সৃষ্ট ঘূর্ণিঝড় মোখার প্রভাবে দেশের দক্ষিণ-পূর্বাঞ্চলীয় এলাকার সাতটি নদীর পানি দ্রুত বাড়তে পারে বলে জানিয়েছে বাংলাদেশ পানি উন্নয়ন বোর্ডের বন্যা পূর্বাভাস ও সতর্কীকরণ কেন্দ্র।,advisory
 যুক্তরাষ্ট্রের নিউইয়র্ক সিটিসহ পূর্ব উপকূলের দিকে ধেয়ে আসছে শক্তিশালী ঘূর্ণিঝড় ‘হেনরি’। এরই মধ্যে নিউইয়র্ক রাজ্যে জরুরি অবস্থা জারি | সতর্ক থাকার পরামর্শ”,advisory
"আজ রোববার (২২ আগস্ট) আবহাওয়ার পূর্বাভাসে বলা হয়েছে, আটলান্টিকে সৃষ্ট এই ঝড় আঘাত হানতে পারে। ঝড়ের কারণে তীব্র বাতাস বয়ে যেতে পারে। এ ছাড়া আকস্মিক বন্যা ও জলোচ্ছ্বাসের পূর্বাভাস দিয়েছে আবহাওয়া অফিস।",advisory
"ঘূর্ণিঝড়ে রূপ নিয়ে হারিকেন হেনরি নিউইয়র্ক, কানেটিকাট, মেইন, ম্যাসাচুসেটস, নিউ হ্যাম্পশায়ার ও রোড আইল্যান্ডে রোববার নাগাদ আঘাত হানতে পারে। সতর্ক থাকার পরামর্শ”",advisory
ঢাকাসহ দেশের ১৪ জেলায় রাত ১টার মধ্যে সর্বোচ্চ ৬০ কিলোমিটার বেগে ঝড়ের আভাস দিয়েছে আবহাওয়া অফিস। একইসঙ্গে বজ্রসহ বৃষ্টিও হতে পারে বলে জানানো হয়েছে।  সতর্ক থাকার পরামর্শ”,advisory
সুনামগঞ্জ ও উজানে চলতি মাসের ১৮ এপ্রিল (শুক্রবার) থেকে এক সপ্তাহ স্বাভাবিকের চেয়ে বেশি বৃষ্টির পূর্বাভাস দিয়েছে বন্যা সতর্কীকরণ কেন্দ্র,advisory
"ফণি নিয়ে সতর্ক থাকুন। নিয়মিত আবহাওয়া দপ্তরের বার্তা ও নির্দেশিকা মেনে চলুন। কেবল আত্মরক্ষা নয়, সবরকম সঙ্কীর্ণতা এড়িয়ে, সবাইকে নিয়ে সব মানুষের পাশে থাকুন। বিশেষ করে গরীব মানুষের পাশে। ভয় ও গুজব যেন না ছড়ায়। ",advisory
ঝাড়খণ্ডের মাইথন জলাধার থেকে ২ লক্ষ কিউসেক হারে জল ছাড়া হয়েছে বাংলার দিকে। সাম্প্রতিক ইতিহাসে মাইথন জলাধার থেকে এতো পরিমান জল কখনো ছাড়া হয়নি। দক্ষিনবঙ্গে ব্যাপক বন্যা পরিস্থিতির সম্ভাবনা। ,advisory
আগামী সপ্তাহেই ২৩ জেলা বন্যাকবলিত হতে পারে | সতর্ক থাকার পরামর্শ”,advisory
"৪৮ ঘণ্টার মধ্যে নিম্নচাপ তৈরি হবে, লঘুচাপের শঙ্কা রয়েছে; সমুদ্র বন্দরগুলোতে ৩ নম্বর সতর্ক সংকেত ,আবহাওয়া অফিস",advisory
" সতর্ক থাকার পরামর্শ” ,দেশের ৯ অঞ্চলের উপর দিয়ে বৃহস্পতিবার সন্ধ্যার মধ্যে ঘণ্টায় ৪৫ থেকে ৬০ কিমি বেগে ঝড়-বৃষ্টি হতে পারে বলে জানিয়েছে আবহাওয়া অধিদফতর। ",advisory
 সতর্ক থাকার পরামর্শ” দুপুরের মধ্যে দেশের চার জেলার ওপর দিয়ে ৬০ কিলোমিটার বেগে ঝড় বয়ে যেতে পারে বলে জানিয়েছে আবহাওয়া অফিস।,advisory
রাজধানী ঢাকাসহ দেশের ১১ অঞ্চলে মধ্যরাতের  মধ্যে ৬০ কিলোমিটার বেগে ঝড়ের আভাস দিয়েছে বাংলাদেশ আবহাওয়া অধিদপ্তর। এই  সময়ের মধ্যে দমকা ঝড়ো হাওয়াসহ বজ্রবৃষ্টি হতে পারে।,advisory
সন্ধ্যার মধ্যে সমস্ত কাজ শেষ করেন কারণ দেশের ১১ অঞ্চলে বজ্রসহ বৃষ্টি ও ঝড়ের আভাস দিয়েছে বাংলাদেশ আবহাওয়া অধিদপ্তর। আগাম সতর্কতা জারি করা হয়েছে,advisory
"অনুকূল বায়ুপ্রবাহ এবং বঙ্গোপসাগর থেকে তীব্র আর্দ্রতা প্রবেশের কারণে, আগামী শুক্রবার পর্যন্ত রাজ্যের বেশিরভাগ জেলায় বজ্র বিদ্যুত্ সহ ঝড়বৃষ্টির সম্ভাবনা রয়েছে। দক্ষিণবঙ্গের সব জেলাতেই আজ হলুদ সতর্কতা জারি ",advisory
"আজ ৩ ডিসেম্বর থেকে ৫ ডিসেম্বর, ২০২১ পর্যন্ত বঙ্গোপসাগরে ঘনীভূত নিম্নচাপের কারণে পশ্চিমবঙ্গের কিছু জেলায় ভারী বৃষ্টিপাতের সম্ভাবনা আছে। 
এই পরিস্থিতিতে পশ্চিমবঙ্গ সরকারের পক্ষ থেকে রাজ্যবাসীকে সতর্কতা অবলম্বন করতে অনুরোধ করা হচ্ছে।",advisory
সুপার সাইক্লোন হয়ে বাংলাদেশের উপকূলে আঘাত হানতে পারে ‘যশ’। সেজন্য পুরো উপকূলীয় এলাকায় সতর্কতা জারি করা হবে বলে জানিয়েছেন দুর্যোগ ব্যবস্থাপনা ও ত্রাণ প্রতিমন্ত্রী ডা. এনামুর রহমান। ,advisory
"সিলেট ও সুনামগঞ্জের তীব্র বন্যার পূর্বাভাস ,জরুরি প্রস্তুতি নিতে বলা হয়েছে",advisory
দেশের ১৭ জেলার ওপর দিয়ে ৪৫-৬০ কিলোমিটার বেগে ঝড়ো হাওয়াসহ বৃষ্টি অথবা বজ্রবৃষ্টি হতে পারে  সব জেলাতেই আজ হলুদ সতর্কতা জারি করা হয়েছে।,advisory
"নদীর পানি বিপদসীমা অতিক্রম করেছে, তাই নিচু এলাকায় বসবাসকারীদের নিরাপদ স্থানে চলে যাওয়ার অনুরোধ করা হচ্ছে।",advisory
বন্যা পূর্বাভাস: ব্রহ্মপুত্র নদের পানি বিপৎসীমার উপর দিয়ে প্রবাহিত হচ্ছে। কুড়িগ্রামের নিচু এলাকার বাসিন্দাদের জরুরি ভিত্তিতে নিরাপদ স্থানে যেতে বলা হয়েছে। ,advisory
"ঢাকাসহ পাঁচ জেলার ওপর দিয়ে রাত ১টার মধ্যে ৬০ কিলোমিটার বেগে ঝড় বয়ে যেতে পারে বলে জানিয়েছে আবহাওয়া দফতর। ""সতর্ক থাকার জন্য আহ্বান করা হলো""",advisory
"""ভূমিকম্প পরবর্তী নির্দেশনা: ঢাকা ও সিলেটের বাসিন্দাদের ভারী আসবাব থেকে দূরে থাকতে এবং জরুরি প্রস্তুতি প্যাকেট তৈরি করতে অনুরোধ করা হচ্ছে।",advisory
তাপপ্রবাহ সতর্কতা: রাজশাহী ও খুলনা বিভাগে তাপমাত্রা ৪০°C ছাড়িয়ে যেতে পারে। শিশু ও বৃদ্ধদের ঘরের ভেতরে থাকার পরামর্শ দেওয়া হলো।,advisory
ঘূর্ণিঝড় ‘যশ’র প্রভাবে চট্টগ্রাম সমুদ্রবন্দরে ১০ নম্বর মহাবিপদ সংকেত জারি করা হয়েছে। মাছ ধরার নৌকাগুলোকে উপকূলের কাছাকাছি থাকতে নির্দেশ দেওয়া হয়েছে।,advisory
নদী ভাঙন সতর্কতা: জামালপুরের বকশীগঞ্জ উপজেলায় যমুনা নদীর পানি দ্রুত বাড়ছে। নদী তীরবর্তী বাড়িগুলো খালি করার নির্দেশ দেওয়া হয়েছে।,advisory
"""ঘূর্ণিঝড় 'রেমাল'-এর প্রভাবে চট্টগ্রাম, কক্সবাজার ও তাদের অদূরবর্তী দ্বীপসমূহে ৮-১০ ফুট উচ্চতার জলোচ্ছ্বাসের আশঙ্কা। উপকূলীয় এলাকার বাসিন্দাদের অবিলম্বে নিরাপদ আশ্রয়কেন্দ্রে যাওয়ার জন্য জরুরি নির্দেশনা জারি করা হয়েছে। জরুরি হটলাইন: ০৯১১",advisory
মোংলা ও পায়রা সমুদ্রবন্দরকে ১০ নম্বর মহাবিপদ সংকেত দেখিয়ে যেতে বলা হয়েছে। সমুদ্রে অবস্থানরত সকল নৌযানকে অবিলম্বে নিরাপদ স্থানে ফিরে আসার নির্দেশ দেওয়া হলো,advisory
ঘূর্ণিঝড় কেন্দ্রের ৭৪ কিলোমিটারের মধ্যে বাতাসের গতিবেগ ঘণ্টায় ১২০ কিলোমিটার পর্যন্ত হতে পারে। সকল শিক্ষাপ্রতিষ্ঠান আগামী ৪৮ ঘন্টার জন্য বন্ধ রাখার সিদ্ধান্ত নেওয়া হয়েছে।,advisory
"ব্রহ্মপুত্র ও যমুনা নদীর পানি বিপৎসীমার উপর দিয়ে প্রবাহিত হচ্ছে। কুড়িগ্রাম, গাইবান্ধা ও জামালপুর জেলার নিম্নাঞ্চল প্লাবিত হতে পারে। বাসিন্দাদের নিরাপদ উচ্চভূমিতে সরিয়ে যাওয়ার জন্য জরুরি নির্দেশনা জারি করা হলো।",advisory
সুনামগঞ্জ ও হবিগঞ্জ জেলায় ভারী বর্ষণের কারণে আকস্মিক বন্যার আশঙ্কা রয়েছে। নদী তীরবর্তী বাসিন্দাদের সতর্ক থাকতে এবং জরুরি প্রয়োজনে ৯৯৯ ডায়াল করার অনুরোধ করা হচ্ছে।,advisory
পদ্মা নদীর পানি দ্রুত বৃদ্ধি পাওয়ায় রাজবাড়ী ও শরীয়তপুর জেলার নিম্নাঞ্চলে বন্যা সতর্কতা জারি করা হয়েছে। বাসিন্দাদের প্রয়োজনীয় খাদ্য ও ওষুধ সহ নিরাপদ স্থানে সরিয়ে যাওয়ার পরামর্শ দেওয়া হচ্ছে।,advisory
"রাজশাহী, খুলনা ও ঢাকা বিভাগে আগামী ৭২ ঘন্টার জন্য তাপপ্রবাহ সতর্কতা জারি করা হয়েছে। তাপমাত্রা ৪০°C ছাড়িয়ে যেতে পারে। শিশু, বৃদ্ধ ও অসুস্থ ব্যক্তিদের সরাসরি সূর্যালোক এড়িয়ে চলার পরামর্শ দেওয়া হলো",advisory
চুয়াডাঙ্গা ও যশোরে তাপপ্রবাহের মাত্রা বিপদসীমা অতিক্রম করেছে। দিনের মধ্যাহ্নকালীন সময়ে (১১টা-৩টা) অপ্রয়োজনীয় বাইরে যাওয়া থেকে বিরত থাকুন এবং পর্যাপ্ত পানি ও ওরস্যালাইন পান করার নির্দেশনা দেওয়া হচ্ছে,advisory
ঝড়ের প্রভাবে উপকূলীয় এলাকায় নতুন ক্ষতির আশঙ্কা। ক্ষতিগ্রস্ত এলাকার বাসিন্দাদের অবিলম্বে স্থানীয় ত্রাণ কেন্দ্রে যোগাযোগ করার জন্য জরুরি নির্দেশনা জারি করা হয়েছে। ,advisory
"বঙ্গোপসাগরে সৃষ্ট গভীর নিম্নচাপটি আরও শক্তিশালী হয়ে ঘূর্ণিঝড় ‘যশ’-এ পরিণত হতে পারে, যা আগামী ৭২ ঘন্টার মধ্যে ভারতের উড়িষ্যা-পশ্চিমবঙ্গ উপকূল অতিক্রম করতে পারে। বাংলাদেশের উপকূলে এর প্রভাবে হালকা থেকে মাঝারি বৃষ্টিপাতের সম্ভাবনা রয়েছে।",advisory
"ঘূর্ণিঝড় ‘মোখা’ বর্তমানে উত্তর-পূর্ব বঙ্গোপসাগরে অবস্থান করছে এবং ঘণ্টায় ১৫০ কিলোমিটার বেগে শক্তি সঞ্চয় করছে। আবহাওয়া অধিদপ্তরের পূর্বাভাস অনুযায়ী, এটি শুক্রবার নাগাদ বাংলাদেশের কক্সবাজার-চট্টগ্রাম উপকূলের দিকে অগ্রসর হতে পারে, তবে সরাসরি আঘাতের সম্ভাবনা কম।",advisory
"মোংলা ও পায়রা সমুদ্রবন্দরকে ৩ নম্বর স্থানীয় সতর্ক সংকেত দেখিয়ে যেতে বলা হয়েছে, কারণ উত্তর বঙ্গোপসাগরে সৃষ্ট ঘূর্ণিঝড়টি ধীর গতিতে পশ্চিম দিকে সরে যাচ্ছে। মৎস্যজীবীদের গভীর সাগরে না যাওয়ার জন্য বিশেষ সতর্কতা জারি করা হয়েছে",advisory
"ব্রহ্মপুত্র ও যমুনা নদীর পানি দ্রুত বৃদ্ধি পাওয়ায় কুড়িগ্রাম, গাইবান্ধা ও জামালপুর জেলার নিম্নাঞ্চল আগামী ৪৮ ঘন্টার মধ্যে প্লাবিত হতে পারে। স্থানীয় দুর্যোগ ব্যবস্থাপনা কমিটি নদীতীরবর্তী বাসিন্দাদের জন্য প্রাথমিক প্রস্তুতি সম্পন্ন করেছে",advisory
সিলেট ও সুনামগঞ্জে চলমান ভারী বর্ষণের কারণে সুরমা ও কুশিয়ারা নদীর পানি বিপৎসীমা অতিক্রম করতে পারে বলে বন্যা পূর্বাভাস কেন্দ্র সতর্কবার্তা জারি করেছে। নদী তীরবর্তী এলাকার কৃষকদের ফসল নিরাপদ স্থানে নেওয়ার পরামর্শ দেওয়া হয়েছে।,advisory
"হাওড় এলাকায় অতিবৃষ্টির কারণে আগামী সপ্তাহে আকস্মিক বন্যার ঝুঁকি রয়েছে। স্থানীয় প্রশাসন জলাবদ্ধতা মোকাবিলায় ড্রেনেজ সিস্টেম পরিষ্কার রাখতে নাগরিকদের সহযোগিতা চেয়েছে এবং জরুরি ত্রাণ সামগ্রী মজুদ করেছে।""",advisory
"আবহাওয়া অধিদপ্তর জানিয়েছে, রাজশাহী, খুলনা ও ঢাকা বিভাগে আগামী ৭২ ঘন্টার জন্য তাপপ্রবাহ অব্যাহত থাকবে, যেখানে তাপমাত্রা ৪০°C ছাড়িয়ে যেতে পারে। শিশু, বৃদ্ধ ও শ্বাসকষ্টের রোগীদের দুপুর ১১টা থেকে ৩টা পর্যন্ত সরাসরি সূর্যালোক এড়িয়ে চলার পরামর্শ দেওয়া হয়েছে।",advisory
দেশের উত্তর-পশ্চিমাঞ্চলে লু হাওয়া বয়ে যাওয়ায় তাপমাত্রা অস্বস্তিকর পর্যায়ে পৌঁছেছে। স্বাস্থ্য অধিদপ্তর ডিহাইড্রেশন এড়াতে দিনে কমপক্ষে ৩-৪ লিটার পানি ও ওরস্যালাইন খাওয়ার জন্য বিশেষ নির্দেশনা জারি করেছে,advisory
"ভূ-তাত্ত্বিক সার্ভে অফ ইন্ডিয়ার রিপোর্ট অনুযায়ী, বাংলাদেশের উত্তর-পূর্বাঞ্চলে ৫.০ থেকে ৬.০ মাত্রার ভূমিকম্পের ঝুঁকি বৃদ্ধি পেয়েছে। বিশেষজ্ঞরা ভারী আসবাবপত্র দেয়াল থেকে দূরে রাখা এবং জরুরি প্রস্তুতি প্যাকেট (টর্চ, ফার্স্ট এইড) প্রস্তুত রাখার পরামর্শ দিয়েছেন।""",advisory
"ঢাকা ও চট্টগ্রামে ভূমিকম্পের মৃদু ঝাঁকুনি অনুভূত হওয়ার পর আবহাওয়া অধিদপ্তর নাগরিকদের আতঙ্কিত না হয়ে নিরাপদ স্থানে (খোলা মাঠ, শক্ত টেবিলের নিচে) অবস্থানের নির্দেশনা পুনর্ব্যক্ত করেছে। ভবন নির্মাণ কোড মেনে চলার জন্য কর্তৃপক্ষ নির্মাণ সংস্থাগুলোকে সতর্ক করেছে।",advisory
"চট্টগ্রামের পাহাড়ি এলাকায় টানা তিন দিনের ভারী বর্ষণের কারণে মাটি স্যাঁতস্যাঁতে হয়ে পড়েছে, যার ফলে পাহাড়িধসের উচ্চ ঝুঁকি তৈরি হয়েছে। স্থানীয় প্রশাসন ঝুঁকিপূর্ণ এলাকার বাসিন্দাদের সাময়িকভাবে উঁচু স্থানে সরিয়ে নেওয়ার প্রস্তুতি সম্পন্ন করেছে",advisory
রাঙামাটি ও বান্দরবানে পাহাড়িধসের ঝুঁকি মোকাবিলায় সেনাবাহিনী ও স্থানীয় স্বেচ্ছাসেবকদের নিয়ে বিশেষ টাস্কফোর্ম গঠন করা হয়েছে। পাহাড়ের নিচে বসবাসকারীদের জরুরি যোগাযোগ নম্বর (৯৯৯) ও আশ্রয়কেন্দ্রের রুট ম্যাপ সম্পর্কে অবহিত করা হচ্ছে,advisory
"""দুর্যোগ ব্যবস্থাপনা মন্ত্রণালয় ঘূর্ণিঝড় মৌসুম উপলক্ষ্যে উপকূলীয় জেলাগুলোতে ব্যাপক প্রচারণা চালাচ্ছে, যেখানে নাগরিকদের জরুরি প্রস্তুতি প্যাকেট (শুকনো খাবার, ওষুধ, টর্চ, গুরুত্বপূর্ণ কাগজপত্র) প্রস্তুত রাখার পরামর্শ দেওয়া হচ্ছে। স্থানীয় স্কুলগুলোকে আশ্রয়কেন্দ্র হিসেবে প্রস্তুত রাখা হয়েছে।",advisory
"""বন্যা ও ঘূর্ণিঝড়ের সময় পানিবাহিত রোগ (ডায়রিয়া, টাইফয়েড) প্রতিরোধে স্বাস্থ্য অধিদপ্তর বিশুদ্ধ পানি পান করা, হ্যান্ড স্যানিটাইজার ব্যবহার এবং জরুরি ওষুধ মজুদের জন্য বিশেষ গাইডলাইন প্রকাশ করেছে। কমিউনিটি ক্লিনিকগুলোতে ওরস্যালাইন বিতরণের ব্যবস্থা করা হয়েছে।""",advisory
"বঙ্গোপসাগরে সৃষ্ট নতুন লঘুচাপটি আগামী ২৪ ঘন্টায় নিম্নচাপে পরিণত হতে পারে, যা বাংলাদেশের দক্ষিণ-পূর্ব উপকূলের দিকে অগ্রসর হতে পারে। মৎস্যজীবীদের গভীর সাগরে যাওয়ার সময় সতর্কতা অবলম্বনের পরামর্শ দেওয়া হয়েছে।",advisory
ঘূর্ণিঝড় ‘গিরি’ ভারতের অন্ধ্রপ্রদেশ উপকূল অতিক্রম করার পর বাংলাদেশে এর প্রভাবে খুলনা ও বরিশালে হালকা থেকে মাঝারি বৃষ্টিপাতের সম্ভাবনা রয়েছে। সমুদ্রবন্দরগুলোতে ২ নম্বর সতর্ক সংকেত জারি করা হয়েছে,advisory
উত্তর বঙ্গোপসাগরে সৃষ্ট গভীর নিম্নচাপটি আরও শক্তিশালী হয়ে আগামীকাল নাগাদ ঘূর্ণিঝড়ে রূপ নিতে পারে। চট্টগ্রাম ও কক্সবাজার সমুদ্রবন্দরে মাছ ধরার নৌকাগুলোকে উপকূলের কাছাকাছি থাকতে বলা হয়েছে।,advisory
মৌসুমি বায়ুর প্রভাবে বাংলাদেশের উপকূলীয় এলাকায় দমকা হাওয়াসহ বৃষ্টির সম্ভাবনা রয়েছে। নৌযান চলাচলের সময় বিশেষ সতর্কতা অবলম্বনের জন্য অভিযাত্রীদের পরামর্শ দেওয়া হলো।,advisory
ঘূর্ণিঝড় ‘ফণী’র অবশিষ্টাংশের প্রভাবে রাজশাহী ও রংপুর বিভাগে মাঝারি ধরনের বৃষ্টিপাত হতে পারে। নদীর পানি বৃদ্ধির কারণে নিম্নাঞ্চল প্লাবিত হওয়ার ঝুঁকি রয়েছে,advisory
পদ্মা নদীর পানি দ্রুত বৃদ্ধি পাওয়ায় রাজবাড়ী ও শরীয়তপুর জেলার নদীতীরবর্তী এলাকায় ভাঙনের আশঙ্কা দেখা দিয়েছে। স্থানীয় প্রশাসন ঝুঁকিপূর্ণ এলাকার বাসিন্দাদের জন্য প্রাথমিক সতর্কতা জারি করেছে।,advisory
"তিস্তা নদীর পানি বিপৎসীমা অতিক্রম করায় লালমনিরহাট ও নীলফামারী জেলার নিচু এলাকায় বন্যার পানি প্রবেশ করতে পারে। কৃষকদের ফসল রক্ষার জন্য প্রস্তুতি নেওয়ার পরামর্শ দেওয়া হয়েছে।""",advisory
মেঘনা নদীর পানিপ্রবাহ বৃদ্ধি পাওয়ায় চাঁদপুর ও মুন্সীগঞ্জ জেলার নদী তীরবর্তী গ্রামগুলোতে জলাবদ্ধতার সৃষ্টি হতে পারে। স্থানীয়দের সতর্ক থাকার অনুরোধ জানানো হয়েছে।,advisory
হালদা নদীর পানি দ্রুত বাড়তে থাকায় রাউজান ও ফটিকছড়ি উপজেলার নিম্নাঞ্চল প্লাবিত হওয়ার সম্ভাবনা রয়েছে। নদীতে সাঁতার না দেওয়ার জন্য সাধারণ মানুষকে সতর্ক করা হয়েছে।,advisory
"ধলেশ্বরী নদীর পানি বৃদ্ধির কারণে টাঙ্গাইল ও মানিকগঞ্জ জেলার কিছু এলাকায় বন্যার পানি ঢুকতে পারে। নদী তীরবর্তী বাসিন্দাদের সতর্ক থাকার পরামর্শ দেওয়া হলো।""",advisory
"বগুড়া ও পাবনা জেলায় তাপপ্রবাহের মাত্রা বৃদ্ধি পাওয়ায় তাপমাত্রা ৪২°C ছাড়িয়ে যেতে পারে। শিশু, বৃদ্ধ ও শ্বাসকষ্টের রোগীদের বিশেষ সতর্কতা অবলম্বনের পরামর্শ দেওয়া হয়েছে।",advisory
"রাজশাহী ও চাঁপাইনবাবগঞ্জে চলমান তাপপ্রবাহের কারণে বিদ্যুতের চাহিদা অস্বাভাবিক হারে বৃদ্ধি পেয়েছে। লোডশেডিং ব্যবস্থাপনা উন্নত করার জন্য কর্তৃপক্ষ কাজ করছে।""
",advisory
"ভূ-তাত্ত্বিক জরিপ অধিদপ্তরের তথ্য অনুযায়ী, সিলেট ও মৌলভীবাজার জেলায় ৪.৫ থেকে ৫.০ মাত্রার ভূমিকম্পের ঝুঁকি রয়েছে। স্থানীয়দের ভারী আসবাবপত্র দেয়াল থেকে দূরে রাখার পরামর্শ দেওয়া হয়েছে।""",advisory
"চট্টগ্রামের পাহাড়ি এলাকায় ভারী বর্ষণের কারণে মাটি স্যাঁতস্যাঁতে হয়ে পড়েছে, যার ফলে পাহাড়িধসের ঝুঁকি বেড়েছে। ঝুঁকিপূর্ণ এলাকার বাসিন্দাদের সতর্ক থাকার অনুরোধ জানানো হয়েছে।",advisory
"বান্দরবান ও রাঙামাটি জেলায় পাহাড়িধসের উচ্চ ঝুঁকি বিবেচনায় নিয়ে স্থানীয় প্রশাসন প্রাথমিক সতর্কতা জারি করেছে। পাহাড়ের নিচে বসবাসকারীদের নিরাপদ স্থানের সন্ধান রাখতে বলা হয়েছে।""",advisory
"""ভূমিকম্পের পরবর্তী সময়ে গ্যাস লিক ও বিদ্যুৎ লাইন চেক করার জন্য নাগরিকদের একটি চেকলিস্ট প্রদান করা হয়েছে। জরুরি প্রস্তুতি প্যাকেট প্রস্তুত রাখারও পরামর্শ দেওয়া হয়েছে।",advisory
বঙ্গোপসাগরের অশান্ত বুকে জন্ম নেওয়া ঘূর্ণিঝড় 'নীলা' ধীরে ধীরে শক্তি সঞ্চয় করছে। প্রকৃতির এই দুর্বার আচরণের মুখোমুখি হতে উপকূলবাসীদের প্রস্তুতি নেওয়ার আহ্বান জানানো হলো।,advisory
"সমুদ্রের গভীরে জেগে ওঠা এক অদৃশ্য শক্তি, যার নাম ঘূর্ণিঝড় 'মারুত'। আবহাওয়া বিজ্ঞানীদের পর্যবেক্ষণ বলছে, এটি বাংলাদেশের দিকে ধেয়ে আসতে পারে, তবে সরাসরি আঘাতের সম্ভাবনা কম।",advisory
