facebookUrl,Text
https://www.facebook.com/bwotweather.org,"বঙ্গোপসাগরে সৃষ্টি হয়েছে লঘুচাপ!  
বিস্তারিত আসছে শীঘ্রই"
https://www.facebook.com/bwotweather.org,"🔥 বিভাগীয় শহরের সর্বোচ্চ ও সর্বনিম্ন তাপমাত্রা | ২৮-০৮-২০২৪ | BWOT Weather আপডেট 🌡️

#BWOTWeather  
#WeatherUpdate  
#DivisionCityTemperature  
#MaxMinTemperature  
#28August2024  
#WeatherForecast"
https://www.facebook.com/bwotweather.org,"আপাতত দেশব্যাপি বড় মাত্রার কোন বৃষ্টির সম্ভাবনা নেই অন্তত ১ সপ্তাহ বা তারও বেশি সময়। দেশের কিছু কিছু এলাকায় বিক্ষিপ্ত বৃষ্টির সম্ভাবনা অবশ্য এসময়েও থাকছে। মুলত সিলেট বিভাগে ও পার্বত্য চট্টগ্রামে ৩০ তারিখ হতে বিক্ষিপ্ত বজ্রবৃষ্টির প্রবণতা কিছুটা বাড়তে পারে। 

এছাড়া ওই একই সময় হতে খুলনা বরিশাল বিভাগের কিছু কিছু এলাকায় ১মিনিট-১০মিনিট স্থায়ী ছোট ছোট বৃষ্টিপাত লক্ষ্য করা যেতে পারে। এছাড়া দেশের উত্তরাঞ্চলের কিছু কিছু এলাকাতেও বিক্ষিপ্ত বজ্রবৃষ্টি লক্ষ্য করা যেতে পারে। তবে তা অল্প মাত্রায়।

আগামী ১ সপ্তাহে দেশে নতুন করে কোথাও বন্যা পরিস্থিতির সম্ভাবনা নেই। অন্যদিকে দেশের পূর্বাঞ্চলের বন্যা পরিস্থিতির পুরোপুরি উন্নতি আশা করা যায় এসময়ে। সুতরাং নতুন করে বন্যা নিয়ে যে গুজব চলছে তা থেকে নিশ্চিন্ত থাকতে পারেন ইনশা-আল্লাহ।

ধন্যবাদঃ Bangladesh Weather Observation Team- BWOT"
https://www.facebook.com/bwotweather.org,"🌧️📹 পাংশা উপজেলা আকস্মিক বৃষ্টিপাত এর ভিডিও চিত্র 🌧️📹

📍📍: পাংশা উপজেলা  
👤: মোঃ শরিফুল ইসলাম শরিফ  
👥🌤️: BWOT Weather Volunteer team

#পাংশা  
#বৃষ্টিপাত  
#প্রকৃতিরজাদু  
#মৌসুমী_বৃষ্টি  
#বাংলাদেশ  
#পৃথিবীর_গন্ধ  
#বাংলারআকাশ  
#MonsoonMagic  
#WeatherUpdate  
#NatureLover  
#RainyDays  
#JoyOfRain  
#BengalRain  
#Pangsha  
#বর্ষাকাল  
#ViralVideo  
#NaturePhotography  
#বৃষ্টিরছোঁয়া  
#LocalBeauty  
#RainySeasonVibes"
https://www.facebook.com/bwotweather.org,"আপনাদের ডোনেশনের মাধ্যমে বন্যা ফান্ডের জন্য প্রাপ্ত টাকা। আপনার ডোনেশন প্রদানের ট্রানজেকশন সহ প্রমান কমেন্টে ইমেইজ আকারে দেয়া হল।

সর্বমোটঃ ২৯১৪২ টাকা"
https://www.facebook.com/bwotweather.org,"বন্যায় আক্রান্ত মানুষের পাশে দাঁড়ানোর জন্য আপনাদের সবাইকে অসংখ্য ধন্যবাদ। 
আপাতত ডোনেশন নেওয়া বন্ধ করা হলো। 
সর্বমোট কত টাকা আপনাদের কাছ থেকে পেয়েছি, তার পুরো হিসাব সহ আমরা আপনাদের মাঝে উপস্থাপন করবো, ইনশাআল্লাহ। 
আপনাদের দেশের প্রতি ভালোবাসা এবং আমাদের পরিশ্রম দেশের কল্যাণের জন্য একটি সাফল্য অর্জন করতে সাহায্য করবে, আমরা আশাবাদী। 
সবাইকে আবারও অসংখ্য ধন্যবাদ। 

বাংলাদেশ আবহাওয়া পর্যবেক্ষণ দল
Bangladesh Weather Observation Team - BWOT"
https://www.facebook.com/bwotweather.org,"বৃষ্টিবলয় শ্রাবণীর বিদায়ী ঘন্টা।
আসছে নতুন বৃষ্টিবলয়।

দেশের অনেক এলাকার মানুষদের ডুবিয়ে, হাসিয়ে কাঁদিয়ে আজ বিদায় নিতে যাচ্ছে প্রবল শক্তিশালী বৃষ্টিবলয় শ্রাবণী।

বিদায় বেলায় শ্রাবণী আজ, খুলনা, রাজশাহী ও বরিশাল বিভাগের কিছু এলাকায় সক্রিয় আছে।
বৃষ্টিবলয় শ্রাবণী তে দেশের অনেক এলাকায় ব্যাপক বৃষ্টি ঘটালেও সবচেয়ে কম বৃষ্টি হয় রংপুর বিভাগে, তারপর রাজশাহী বিভাগে।

সবচেয়ে বেশি বৃষ্টি হয়, চট্টগ্রাম ও সিলেট বিভাগ ও সেভেন সিস্টার ( ইন্ডিয়া) রাজ্য গুলোতে।

আমরা আশাকরি আগামীকাল ২৮ শে আগস্ট হতে দেশের সার্বিক বৃষ্টির পরিমাণ অনেকটা হ্রাস পেতে পারে।

তবে বড় বৃষ্টি ও ব্যাপক এরিয়া নিয়ে বৃষ্টি না থাকলেও আকস্মিকভাবে দেশের বেশ কিছু এলাকায় সল্পস্থায়ীভাবে বৃষ্টির সম্ভাবনা থাকছে প্রতিদিন। 

তবে আগামী ৩ রা সেপ্টেম্বর থেকে সিলেট ও রংপুর বিভাগে বৃষ্টির প্রবণতা বেশ বৃদ্ধি পেতে পারে।

অপরদিকে আগামীকাল থেকে খুলনা, বরিশাল ও রাজশাহী বিভাগের কিছু কিছু এলাকায় সল্পস্থায়ীভাবে প্রতিদিন কিছুটা করে বৃষ্টির সম্ভাবনা থাকছে।

আগামী ২৯ শে অগাস্ট সাগরে একটি মৌসূমী সিস্টেম ( lpa) সৃষ্টি হতে পারে যেটা ভারতের উড়িষ্যা প্রদেশ এ আঘাত করতে পারে।
এর প্রভাবে, আগামী ৩০ শে অগাস্ট হতে ২ রা সেপ্টেম্বর পর্যন্ত সাগর উত্তাল থাকতে পারে।

এখন একটি সুখবর হলো, যেহেতু দেশ থেকে বৃষ্টিবলয় চলে যাচ্ছে, এই অবস্থায় দেশ সহ দেশের পার্শ্ববর্তী এলাকায় বন্যা ঘটানোর মতো ভারি বৃষ্টির সম্ভাবনা আর নেই, সুতরাং দেশের বন্যা কবলিত সকল এলাকার পানি খুবই দ্রুত নেমে যাবে আল্লাহ চাইলে। 

আর আগামীকাল হতে পরপর ২ সপ্তাহ দেশের অধিকাংশ এলাকায় প্রবল ভ্যাপসা গরম ( গুমোট) পড়তে পারে।

আমরা ধারনা করছি সেপ্টেম্বর এর ১২ থেকে ১৫ তারিখের আশেপাশে দেশের দিকে একটি শক্তিশালী বৃষ্টি বলয় আসতে পারে, যেটা হয়তোবা দেশের রংপুর, রাজশাহী ও সিলেট বিভাগে সবচেয়ে বেশি সক্রিয় থাকতে পারে।

বৃস্টি বলয় নামকরণ ঈশান, অথবা ঢল হতেপারে, বৃষ্টি বলয়ের তীব্রতার ধরন অনুযায়ী।

সুতরাং আপনারা আপাতত ২ সপ্তাহ উপভোগ / জালাভোগ করতে থাকুন, তাপপ্রবাহ গুমোট।

আরও বিস্তারিত আবহাওয়ার পূর্বাভাস পেতে আপনারা নিয়মিত আমাদের সাথে থাকুন।
ও সবচেয়ে নির্ভরযোগ্য আবহাওয়ার পূর্বাভাস পেতে আপনারা সরকারি আবহাওয়া অফিসের পূর্বাভাস দেখুন।
ধন্যবাদ : পারভেজ আহমেদ পলাশ ( founder Bangladesh weather observation team Bwot)
post update : 27th August at 12:16 pm bst ( 2024)
Lpa = low pressure area লঘুচাপ/ নিম্নচাপ"
https://www.facebook.com/bwotweather.org,"ঢাকায় বৃষ্টির সম্ভাবনা

রাজধানী ঢাকার কিছু কিছু এলাকায় ইতিমধ্যেই হালকা বৃষ্টি শুরু হয়েছে।
পরবর্তীতে আগামি কয়েক ঘন্টার মধ্যে পুরান ঢাকা সহ ঢাকায় অনেক এলাকায় হালকা থেকে মাঝারি বৃষ্টির সম্মুখীন হতে পারে।"
https://www.facebook.com/bwotweather.org,"যে ঘটনাটি শেয়ার না করে পারলাম না........

প্রবল বন্যার কারনে যখন সমগ্র ফেনিতে ব্ল্যাক আউট পরিস্থিতি সৃষ্টি হয় তখন ডিসি অফিসের সাথে কমিউনিকেশন রক্ষ্যার জন্য সেনাবাহিনী সাথে যৌথ রেডিও কমিউনিকেশন অপারেশন এ দায়িত্বরত ছিলাম।
অপারেশন শেষে সেনাবাহিনীর ট্রান্সপোর্ট গাড়িতে ক্যাম্পে ফিরছিলাম তখন ৯ থেকে ১০ বছরের একটি মায়াবী চোখো ফুটফুটে একটি মেয়ে আমাদের গাড়িতে দৌড়িয়ে এসে চিৎকার  করে কেঁদে কেঁদে বলছিলো, ""তারা আমাকে কিছু খেতে দিচ্ছে না, আমাকে কিছু খাবার দিন দুই দিন ধরে আমার আব্বু আম্মু কিছু খায়নি।"" মেয়েটির কথা শুনে এবং তার আচরণ ভঙ্গি দেখে মনে হলো খুব ভদ্র ও মার্জিত পরিবারের সন্তান।পাশে শত শত ট্রাক ত্রান যাচ্ছিলো, মেয়েটিকে কেউ ত্রান দিয়ে সহায়তা করেনি। পরে সেনাবাহিনীর গাড়ি থেকে আমাদের একজন সদস্য নেমে পাশের একটি ত্রানের গাড়ি থামিয়ে ৩/৪ টি প্যাকেট ত্রান নিয়ে মেয়েটিকে দেয় কিন্তু আশ্চর্য হলাম মেয়েটি একটি মাত্র প্যাকেট নিলো। তাকে বললাম আরো কয়েকটা প্যাকেট নাও তোমার কাজে আসবে। ও বললো আমার একটাই যথেষ্ট প্রয়োজন হলে পরে নিবো। আমাদের সাথে একজন নারী সদস্য এই মেয়েটির করুন দশা দেখে কেঁদেই দিয়েছে। একবার চিন্তা করুন কতটা নৈতিক আদর্শ থাকলে একটি ছোট শিশুর মধ্যে এমন বিবেকবোধ থাকে। অথচ এমন অনেক স্বচ্ছল মানুষকে দেখলাম তারা একটির জায়গায় ৫ থেকে ৭ টি করে প্যাকেট নিয়ে যাচ্ছে। 

এই হলো আমাদের সমাজের করুন বাস্তবতা। সুযোগ ও পরিস্থিতি না থাকার কারনে মেয়েটির ছবি তুলতে পারিনি।
ছবিতে : ওমর খৈয়াম Co- founder (BWOT)"
https://www.facebook.com/bwotweather.org,"পরবর্তী বৃষ্টিবলয় কবে? কখন? কোথায়?
 Bwot"
https://www.facebook.com/bwotweather.org,"ফারাক্কা বাধ খুলে দেয়ায় পদ্মা নদীর অববাহিকায় বন্যার আশঙ্কা তৈরী হয়েছে, বিশেষত নিচু এলাকা প্লাবিত হওয়ার সমূহ সম্ভাবনা রয়েছে। আপনারা সতর্ক ও সাবধান থাকবেন, গবাদি পশু ও মূল্যবান সম্পদ নিরাপদে রাখবেন। শিশু ও বৃদ্ধদের দ্রুত স্থানান্তর করার ব্যবস্থা তৈরী রাখবেন।

আমাদের চলমান ফান্ড কার্যক্রম সকালে বন্ধ হয়ে যাচ্ছে। এখন পর্যন্ত ১২০ টি ট্রানজেকশনে ২৬০০০+ টাকা ঊঠেছে। আগামীকাল বিস্তারিত জানানো হবে।  

-BWOT"
https://www.facebook.com/bwotweather.org,"পুনরায় পোস্ট দৃষ্টি আকর্ষণ করছি 
জরুরী, এক মিনিট সময় নিয়ে পড়ুন

ইনশাআল্লাহ খুব দ্রুত বন্যা পরিস্থিতির উন্নতি হতে যাচ্ছে, ব্যাপক বৃষ্টিপাত ইতোমধ্যেই কমে গেছে। আমরা সর্বশেষ নিউজ আপনাদেরকে দিতে থাকবো। আমাদের সাথে থাকুন। 

আপনাদের জন্য আমরা কাজ করছি বহু বছর ধরেই, যেকোন দূর্যোগে আপনাদের পাশে থাকার চেষ্টা করেছি।কিন্ত মধ্যে আমরা কার্যক্রম শিথিল করতেও বাধ্য হয়েছি বিভিন্ন কারনে। একটা সময়তো আপনারা ওয়াদা করেছিলেন যে, আমাদেরকে ডোনেশন দিয়ে বাচিয়ে রাখবেন। এখন আপনাদের ওয়াদা পূরনের সময়, যার যা সামর্থ্য আছে তারা তাই দিয়ে আল্লাহর ওয়াস্তে  আমাদের পাশে দাড়ান। 

মূলত আমরা বানভাসীদের জন্য ফান্ড কালেক্ট করছি, আপনাদের প্রদেয় অর্থও যুক্ত হবে এখানে। আপনার সহযোগিতা তাদের এই কঠিন সময়ে কিছুটা স্বস্তি দিতে পারে৷ আপনার দেওয়া অর্থ আমরা দায়িত্বের সাথে তাদের নিকট পৌঁছে দিব।  আমরা চাচ্ছি কয়েকটি সংগঠনকে একত্রিত করে  সমন্বিত উদ্যোগে কিছু করতে। 

যদি আমাদের সেবা আপনাদের ভালো লেগে থাকে, যদি আপনার মনে বিশ্বস্ততা নিয়ে প্রশ্ন না থাকে, তবে প্লিজ, যার যা সামর্থ্য আছে তাই দিয়ে বানভাসীদের সাহায্যে এগিয়ে আসুন। ১০ টাকা থেকে শুরু করে যে যত দিতে পারেন। 

ও একটা কথা বলে নেই, আমরা আপনাদের কয়েকজনকে কিছু মূল্যের বিনিময়ে কইয়েকটি ছাতা ও রেইনকোট দিয়েছিলাম, সেখান থেকে প্রাপ্ত সম্পূর্ণ অর্থই আমরা এই ফান্ডে যুক্ত করে দিয়েছি। মূলত এই টাকাটা দিয়ে BWOT রেজিস্টার্ড হতে চেয়েছিল, অর্থ পুনরায় পাওয়া যাবে কিন্ত এই মানুষগুলিকে হেল্প করে না পারলে তারা আর ঘুরে দাড়াতে পারবে না।

আর যদি কারো মনে হয়, আমাদের দিবেন না, তাহলে আপনার নিকটস্থ বিভিন্ন সংগঠনে যেমন আস সুন্নাহ ফাউন্ডেশন কিংবা সেনাবাহিনী হাতে তুলে দিন। তবু এদের পাশে দাড়ান, মনে রাখবেন এই সহযোগিতার ফলেই ঘুরে দাঁড়াবে বাংলাদেশ। দেরি হয়ে গেলে দেশ ছোট খাটো দূর্ভিক্ষের মাঝে পড়বে যার রেশ কিন্ত আপনার উপরেও বর্তাবে। 

আমাদের মাধ্যমে ডোনেশন দিতে চাইলে ফার্স্ট কমেন্টে দেওয়া লিংক অনুসরন করুন।"
https://www.facebook.com/bwotweather.org,"Breaking news 
এবার ফারাক্কা বাধের ১০৯ টি গেট খুলে দিয়েছে ভারত।খুলনা রাজশাহী বিভাগের জনসাধারণ সতর্ক থাকবেন।"
https://www.facebook.com/bwotweather.org,"**বৃষ্টির বলয়: শ্রাবণীর প্রভাব ও ভিডিও চিত্র** 🌧️🌀🎥

📍 **মঠবাড়িয়া**  
👤 **অবস্থান:** আবুল হালিম দুলাল  
🌟 **ফেসবুক ফলোয়ার**

📍 **যশোর, বাঘারপাড়া**  
👤 **অবস্থান:** মোঃ আশরাফুল ইসলাম  
🌟 **ফেসবুক ফলোয়ার**

#বৃষ্টিরবলয় #শ্রাবণী #প্রভাব #সর্বশেষসাধারণ #বাংলাদেশ #বৃষ্টি #প্রকৃতি #ভিডিওচিত্র #মৌসুম #নিউজ"
https://www.facebook.com/bwotweather.org,পূর্বের ধারণা মত শ্রাবণীর শেষ দফায় প্রচুর বৃষ্টি হয়েছে খুলনা বরিশাল ও চট্টগ্রাম বিভাগে। পূর্বের বন্যা কবলিত এলাকায় বন্যা পরিস্থিতির কিছুটা অবনতির খবর পাওয়া যাচ্ছে। আপনার এলাকায় কি অবস্থা? #BWOT
https://www.facebook.com/bwotweather.org,"গতকাল সকাল ৬টা থেকে আজ সকাল ৬টা পর্যন্ত বাংলাদেশ আবহাওয়া অধিদপ্তর এবং বাংলাদেশ বন্যা পূর্বাভাস ও সতর্কীকরণ কেন্দ্র কর্তৃক রেকর্ডকৃত উল্লেখযোগ্য বৃষ্টি:

১/ যশোর- ২২২ মিলিমিটার (FFWC)
২/ কয়রা(খুলনা)- ১৩৬ মিলিমিটার (BMD)
৩/ হাতিয়া(নোয়াখালী)- ১৩২ মিলিমিটার (BMD)
৪/ মংলা(বাগেরহাট)- ১২৪ মিলিমিটার (BMD)
৫/ বরগুনা- ১২০ মিলিমিটার (FFWC)
৬/ বরিশাল- ১০৭ মিলিমিটার (BMD)
৭/ টেকনাফ(কক্সবাজার)- ১০১ মিলিমিটার (FFWC)
৮/ সন্দ্বীপ(চট্টগ্রাম)- ৯৭ মিলিমিটার (BMD)
৯/ নোয়াখালী- ৯৩ মিলিমিটার(BMD)
১০/ গোপালগঞ্জ- ৯১ মিলিমিটার(BMD)
১১/ পটুয়াখালী- ৮৮ মিলিমিটার (FFWC)
১২/ কুতুবদিয়া(কক্সবাজার)- ৮৬ মিলিমিটার(BMD) 
১৩/ রামগতি(লক্ষ্মীপুর)- ৮৩ মিলিমিটার (BMD)
১৪/ কক্সবাজার- ৮২ মিলিমিটার (BMD)
১৫/ খেপুপাড়া(পটুয়াখালী)- ৭৯ মিলিমিটার (BMD)
১৬/ খুলনা- ৭২ মিলিমিটার (BMD)
১৭/ লামা(বান্দরবান)- ৭০ মিলিমিটার (FFWC)
১৮/ চট্টগ্রাম- ৬৫ মিলিমিটার (BMD)
১৯/ চুয়াডাঙ্গা- ৫৯ মিলিমিটার(BMD)
২০/ ভোলা- ৫৯ মিলিমিটার(BMD)

Courtesy: Bangladesh Meteorological Department(BMD) and Bangladesh Flood Forecasting and Warning Center."
https://www.facebook.com/bwotweather.org,সনাতনীদের পরেমশ্বর ভগবান শ্রীকৃষ্ণের শুভ জন্মাষ্টমী উপলক্ষে Bangladesh Weather Observation Team - BWOT এর পক্ষ থেকে সকল সনাতনী ভাই ও বোনদের জানাই আন্তরিক শুভেচ্ছা ও অভিনন্দন । ভ্রাতৃত্বের বন্ধনে আবদ্ধ হোক বাংলাদেশ ।
https://www.facebook.com/bwotweather.org,"বৃষ্টিবলয় শ্রাবণী শেষ দফায় ভয়াবহ সক্রিয় হয়ে উঠেছে যশোর, ঝিনাইদহ, চুয়াডাঙ্গা,  মাগুরা ও পার্শ্ববর্তী এলাকায়।  আজ প্রায় সারারাত এখানে ব্যপক বৃষ্টি হতে পারে। এর সাথে যুক্ত হতে পারে কুষ্টিয়া ও মেহেরপুর জেলাও। 

এছাড়াও দেশের দক্ষিনাঞ্চলের অধিকাংশ এলাকায় বিভিন্ন প্রকৃতির বৃষ্টি চলমান। ২৭ তারিখ বৃষ্টিবলয় শ্রাবণী বিদায় হলে বৃষ্টিপাত সারাদেশেই অনেক হ্রাস পেতে পারে। 
ধন্যবাদ, Bangladesh Weather Observation Team- BWOT
IMG: BAF Radar, Jessore"
https://www.facebook.com/bwotweather.org,"পূর্বাভাস অনুযায়ী দেশের দক্ষিন পূর্বাঞ্চল ও দক্ষাণাঞ্চলে বৃষ্টি বলয় শ্রাবণী শেষ দফায় সক্রিয় হয়ে উঠেছে।এতে নোয়াখালী,লক্ষীপুর,ভোলা, ফেনী সহ দেশের উপকূলীয় এলাকায় মাঝারি থেকে ভারি বৃষ্টি ও অন্যত্র দেশের দু এক জায়গায় বৃষ্টি অথবা বজ্রসহ বৃষ্টি চলছে এবং তা আরোও বেশ কিছু সময় অব্যাহত থাকতে পারে।"
https://www.facebook.com/bwotweather.org,"বর্তমান বৃষ্টি বলয়ের উপর স্যাটেলাইট ডেটা বিশ্লেষণ!
#স্যাটেলাইটচিত্র  
#বৃষ্টিবলয়  
#বিশ্লেষণ  
#শ্রাবণীসিজন  
#মৌসুমীপ্রভাব  
#বৃষ্টিরতথ্য  
#মাটিরস্বাস্থ্য  
#আবহাওয়াবিজ্ঞান  
#ক্লাইমট্রেন্ড  
#টেকনোলজিফরগুড"
https://www.facebook.com/bwotweather.org,"আবুল মনসুর এর ""রিলিফ ওয়ার্ক"" গল্পটিতো মনে হয় অনেকেই পড়েছেন। গলায় হারমোনিয়াম ঝুলিয়ে, গান শুনিয়ে টাকা উত্তোলন করে সেই টাকা দিয়ে বন্যা দূর্গত এলাকায় রিলিফের ব্যবস্থার চেষ্টা। অথচ দেখা যায় উত্তোলিত টাকা দিয়ে পিকনিক, নির্দিষ্ট কিছু মানুষের জন্য ত্রাণ ব্যবস্থপনা। 

আমাদের ,মাঝে অনেকেরই এই অবস্থা হয়েছে বলে মনে হল, এ কারনে BWOT টিম সরাসরি তার টিম নিয়ে বন্যা দূর্গত এলাকায় যাবেনা। একজন প্রতিনিধি পাঠাতে পারে অন্যান্য টিমের সহায়তায় যার সম্পূর্ণ খরচ বি ডব্লিউ ওটি বহন করবে অথবা অন্য কোন বিশ্বস্ত সোর্স এ মাধ্যমে যেমন আস সুন্নাহ ফাউন্ডেশন কিংবা সেনাবাহিনীকে উত্তোলিত অর্থ প্রদাণ করা হবে। 

একটা হতাশাব্যঞ্জক কথা বলি, 
আপনারা আমাদেরকে যেরকম ওয়াদা দিয়েছিলেন যে আমাদেরকে বাচিয়ে রাখতে ডোনেট করবেন। সেই তুলনায় বন্যা ফান্ডে আপনাদের ব্যাপক অংশগ্রহণ আশা করেছিলাম। দুঃখের বিষয় হল আপনারা হতাশ করেছেন। আমরা বুঝতে পারি নাই আপনারা আমাদের এতটা হতাশ করবেন। 

আমরা আজকেও ফান্ড কালেক্ট করবো, আগামিকাল আপনাদেরকে স্টেট্মেন্ত দিয়ে জানাবো যে কত টাকা উত্তোলিত হয়েছে আর কিভাবে ব্যয় করা হবে। 

যদি আপনাদের মধ্যে আর কেউ ডোনেট করতে চান তবে ফার্স্ট কমেন্ট দেখুন। পেমেন্ট সম্পন্ন করে গুগোল ফরমটি পূরণ করবেন।"
https://www.facebook.com/bwotweather.org,"ঢাকায় বৃষ্টির সম্ভাবনা

আর কিছু সময় পর রাজধানী ঢাকার অনেক এলাকা একদফা মাঝারি থেকে ভারি বৃষ্টির সম্মুখীন হতে পারে।"
https://www.facebook.com/bwotweather.org,"আগামী ৭২ ঘন্টায় বৃষ্টিপাতের বিশেষ সতর্কতা! 

পূর্বাভাস অনুযায়ী, আজকে দুপুর পর্যন্ত পূর্ববর্তী ৪৮ ঘন্টায় দেশের পূর্বাঞ্চলে বৃষ্টি বিরতি থাকলেও আজকে বিকাল থেকে পরবর্তী সময়ে বজ্রসহ বৃষ্টিপাতের প্রবণতা লক্ষ্য করা গিয়েছে পার্বত্য চট্টগ্রাম, কুমিল্লা ব্রাহ্মণবাড়িয়া হবিগঞ্জ কিশোরগঞ্জ এবং এর পার্শ্ববর্তী এলাকায়।   

যেমনটা আগেও জানানো হয়েছে,  ২৫-২৭ তারিখ  নাগাদ দেশের পূর্বাঞ্চলে বন্যাকবলিত অঞ্চলে বৃষ্টি বলয় শ্রাবণী শেষ দফায় সক্রিয় হতে পারে।  এতে মোটামুটি সেখানে ভারী বৃষ্টিপাতের সম্ভাবনা দেখা যাচ্ছে চট্টগ্রাম, সিলেট বিভাগ সহ দেশের দক্ষিণাঞ্চলে।  
যা বর্তমান চলমান বন্যা পরিস্থিতির উন্নতি মন্থর অথবা স্থিতিশীল করে দিতে পারে।  কিছু অঞ্চলে সাময়িক অবনতিও অসম্ভব নয়।  

এরপর ২৭ তারিখ নাগাদ বৃষ্টি বলয় শ্রাবণী বিদায় নিলে  দেশের বন্যা পরিস্থিতির দ্রুত উন্নতি হতে পারে।  
এখানে উল্লেখ্য যে,  বৃষ্টি বলয় শ্রাবণী বাকি দিনগুলোতে দেশের দক্ষিণাঞ্চলে সর্বাধিক সক্রিয়তা প্রদর্শন করতে পারে।   পাশাপাশি দেশের মধ্যাঞ্চলেও কিছু বৃষ্টিপাতের সম্ভাবনা থাকছে উক্ত সময়ে।  এছাড়া সিলেট বিভাগেও বৃষ্টির আশা করা যায় একই সময় ।  

*বন্যা কবলিত অঞ্চলে সহযোগিতার জন্য আমাদের ফান্ড রেজিং ক্যাম্পেইন এ অংশগ্রহণ করতে প্রথম কমেন্ট অনুসরণ করুন।"
https://www.facebook.com/bwotweather.org,"কাপ্তাই লেক আপডেট

পানি এখন সী লেভেলের সমান মানে ১০৭ ফুটের বেশী। ১০৮ ফুট হলি পানি ছেড়ে দেয়া হবে। 

আজ রাত ১০ টার পরে ধীরে ধীরে ৬ ইঞ্চি করে পানি ছেড়ে দেয়া হতে পারে। কর্ণফুলী নদীর অববাহিকার লোকজনকে প্রয়োজনীয় ব্যবস্থা নেয়ার অনুরোধ করছি। আপনার মূল্যবান সম্পদ ও গবাদি পশু নিরাপদ স্থানে সরিয়ে রাখার জন্য সতর্ক করছি। তবে ধারনা করছি নিম্নাঞ্চল প্লাবিত হওয়ার চেয়ে অতিরিক্ত কিছুই হবেনা। 

ধন্যবাদ, আমাদের চলমান ফান্ড রাইজিং কার্যক্রমে যুক্ত হতে চাইলে কমেন্টে দেয়া গুগোল ফরম পূরন করুন।"
https://www.facebook.com/bwotweather.org,"জরুরী, এক মিনিট সময় নিয়ে পড়ুন

ইন শা আল্লাহ খুব দ্রুত বন্যা পরিস্থিতির উন্নতি হতে যাচ্ছে, ব্যাপক বৃষ্টিপাত ইতোমধ্যেই কমে গেছে। আমরা সর্বশেষ নিউজ আপনাদেরকে দিতে থাকবো। আমাদের সাথে থাকুন। 

আপনাদের জন্য আমরা কাজ করছি বহু বছর ধরেই, যেকোন দূর্যোগে আপনাদের পাশে থাকার চেষ্টা করেছি।কিন্ত মধ্যে মধ্যে আমরা কার্যক্রম শিথিল করতেও বাধ্য হয়েছি বিভিন্ন কারনে। একটা সময়তো আপনারা ওয়াদা করেছিলেন যে, আমাদেরকে ডোনেশন দিয়ে বাচিয়ে রাখবেন। এখন আপনাদের ওয়াদা পূরনের সময়, যার যা সামর্থ্য আছে তারা তাই দিয়ে আল্লাহর ওয়াস্তে  আমাদের পাশে দাড়ান। 

মূলত আমরা বানভাসীদের জন্য ফান্ড কালেক্ট করছি, আপনাদের প্রদেয় অর্থও যুক্ত হবে এখানে। আপনার সহযোগিতা তাদের এই কঠিন সময়ে কিছুটা স্বস্তি দিতে পারে৷ আপনার দেওয়া অর্থ আমরা দায়িত্বের সাথে তাদের নিকট পৌঁছে দিব।  আমরা চাচ্ছি কয়েকটি সংগঠনকে একত্রিত করে  সমন্বিত উদ্যোগে কিছু করতে। 

যদি আমাদের সেবা আপনাদের ভালো লেগে থাকে, যদি আপনার মনে বিশ্বস্ততা নিয়ে প্রশ্ন না থাকে, তবে প্লিজ, যার যা সামর্থ্য আছে তাই দিয়ে বানভাসীদের সাহায্যে এগিয়ে আসুন। ১০ টাকা থেকে শুরু করে যে যত দিতে পারেন। 

ও একটা কথা বলে নেই, আমরা আপনাদের কয়েকজনকে কিছু মূল্যের বিনিময়ে কইয়েকটি ছাতা ও রেইনকোট দিয়েছিলাম, সেখান থেকে প্রাপ্ত সম্পূর্ণ অর্থই আমরা এই ফান্ডে যুক্ত করে দিয়েছি। মূলত এই টাকাটা দিয়ে BWOT রেজিস্টার্ড হতে চেয়েছিল, অর্থ পুনরায় পাওয়া যাবে কিন্ত এই মানুষগুলিকে হেল্প করে না পারলে তারা আর ঘুরে দাড়াতে পারবে না।

আর যদি কারো মনে হয়, আমাদের দিবেন না, তাহলে আপনার নিকটস্থ বিভিন্ন সংগঠনে যেমন আস সুন্নাহ ফাউন্ডেশন কিংবা সেনাবাহিনী হাতে তুলে দিন। তবু এদের পাশে দাড়ান, মনে রাখবেন এই সহযোগিতার ফলেই ঘুরে দাঁড়াবে বাংলাদেশ। দেরি হয়ে গেলে দেশ ছোট খাটো দূর্ভিক্ষের মাঝে পড়বে যার রেশ কিন্ত আপনার উপরেও বর্তাবে। 

আমাদের মাধ্যমে ডোনেশন দিতে চাইলে ফার্স্ট কমেন্টে দেওয়া লিংক অনুসরন করুন।"
