id,facebookUrl,Text,,,,,,,Label
UzpfSTEwMDA0NTk5ODIyNTM4NDpWSzoxMDQyMDIxNjM2OTA3ODgz,https://www.facebook.com/groups/1037034594073254,"‼️আগামীকাল ৩০ আগস্ট ২০২৪ এর আপডেট‼️

আগামীকাল রিপোর্টিং টাইম-
ক্যাম্পাসে উপস্থিত থাকার টাইম: ৯.৩০টায়
বাস ছাড়বে সুপারমার্কেট থেকে: ৯টায়

📢📢 আমাদের আগামীকাল নতুন করে ত্রাণ আসবে।
তাই আমাদের আগামীকাল কিছু অধিকসংখ্যক ভলেন্টিয়ারদের প্রয়োজন।  সকল শিক্ষার্থীরা স্বতঃস্ফূর্তভাবে এই মানবিক বিপর্যয়ের সময় এগিয়ে আসি, এটা আমাদের সবার দায়িত্ব।

ভলান্টিয়ার হিসেবে কাজ করার ক্ষেত্রে যোগাযোগ করুন:

মাইজদি থেকে যারা আসবেন তারা যোগাযোগ করবেন নিচের নাম্বারে- 
- মিঠু (01822-746175)

সার্বিক প্রয়োজনে যোগাযোগ -
সুনন্দ- 01866478905
মাসুমা- 01310965979
মুবদী রাফিন- 01716-309053",,,,,,,
UzpfSTEwMDAwMjg4NDUyMDQzOTpWSzoxMDQyMDAwNjIzNTc2NjUx,https://www.facebook.com/groups/1037034594073254,"আপডেট ২৯.০৮.২০২৪

প্রথমেই কৃতজ্ঞতা প্রকাশ করছি ""বন্যার্তদের পাশে নোবিপ্রবিয়ান"" ফেসবুক গ্রুপকে। এই গ্রুপের সৌজন্যেই বন্যার্তদের জন্য উপহার সামগ্রী নিয়ে এই কয়েকটা জায়গায় শৃঙ্খলার সহিত ত্রান উপহারসামগ্রী সুষ্ঠুভাবে বিতরণ সম্পন্ন করতে পেরেছি। 
আকুন্ঠ ভালোবাসা আর ধন্যবাদ জানাতে চাই Badsha Mia স্যার, Mehrab Hossain Masabih, Mehedi Saikot, ইব্রাহিম, কেদারনাথ, স্মরণ, মুবদি, সোহেল, সঞ্চি, সবুজ আরো অনেকের নাম মনে নেই। তোমরা যে এতো সুন্দর একটা প্লাটফর্ম তৈরি করেছো যে, মিস ম্যানেজমেন্টের হওয়ার কোন সুযোগ নেই। তোমাদের সুন্দর ভবিষ্যৎ কামনা করি।
এছাড়া স্পেশাল ধন্যবাদ বেগমগঞ্জ উপজেলা নির্বাহী অফিসার এবং রিজুকে বেগমগঞ্জে গাইড করার জন্য।

সৃষ্টিকর্তার নিকট বানভাসীদের দুঃখ দুর্দশা দ্রুত শেষ হোক।

আজ ২৯.০৮.২০২৪ এ উপহার সামগ্রী বিতরণ এর আপডেট

১। লক্ষীপুর
• মান্দারিবাজার
টিম লিডার Md. Manir Alam

২। সোনাইমুড়ী (নোয়াখালী)
*রাজিবপুর
*কাশীপুর
টিম লিডার Naimur Rahman Durjoy

৩। বেগমগঞ্জ (নোয়াখালী) টিম 

* দুর্গাপুর (৩ নং ওয়ার্ড)
* রেজ্জাক মাওলানার মাদ্রাসা (৮ নং ওয়ার্ড)
* মতিন মিয়ার মাদ্রাসা (৮ নং ওয়ার্ড)
* চাপরাশি বাড়ি (সময় স্বল্পতার কারনে আজ পারি নাই আগামীকাল  বেগমগঞ্জ উপজেলা প্রশাসন+নোয়াখালী কলেজের সমন্বয়ে বন্টন করা হবে)
* মান্দার টোলা
* ৫ নং ওয়ার্ড এর কিছু অংশ নাম মনে নেই।
টিম লিডার Arindam Biswas

এছাড়াও কবির হাট কলেজে আশ্রয়কেন্দ্রে 
১। চাল ৫০কেজি 
২। ডাল ১০
৩। তেল ৫ লিটার 

নোয়াখালী মহিলা কলেজে
১। চাল ৭৫কেজি 
২। ডাল ১০
৩। তেল ৫ লিটার

কবিরহাটের বিজয়নগর ধানশালিক কেন্দ্রের জন্য
১। চাল ১০০কেজি 
২। ডাল ১০
৩। তেল ৫ লিটার

খানপুর সরকারি প্রা: বি: সাংবাদিক রাসেলের কাছে হস্তান্তরিত 
১। চাল ১০০কেজি 
২। ডাল ১০
৩। তেল ৫ লিটার

এছাড়াও প্রত্যেক আশ্রয় কেন্দ্রে ওষুধ প্যাড ও আনুষঙ্গিক জিনিসপত্র প্রদান করা হয়।

এছাড়াও গতকাল ২৮/০৮/২০২৪ এর চাঁদপুরে ফরিদগঞ্জের গোবিন্দপুরে ত্রান বিতরণ করা হয়েছে এবং ফেনীর দাগনভূইয়াতে ত্রান প্রতিনিধির ওখানে পাঠানো হয়েছে।

সব কৃতিত্ব  Social Welfare Club, Jatiya Kabi Kazi Nazrul Islam University",,,,,,,
UzpfSTEwMDA0NTM4NTYzMzQ5OTpWSzoxMDQxOTY0MTMzNTgwMzAw,https://www.facebook.com/groups/1037034594073254,আমাদের নোবিপ্রবি অডিটোরিয়াম আশ্রয়কেন্দ্রের ছোট্ট অতিথিরা আজ আমাদের হেল্প ডেস্কে যারা বসে তাদেরকে হাতে বানানো ফুলের ছোট্ট তোড়া আর মামার বাগানের সুস্বাদু পেয়ারা দিয়ে মুগ্ধ করেছে। তাদের এই সহজ উপহার আমাদের হৃদয় ছুঁয়েছে।,,,,,,,
UzpfSTEwMDAxMTM5NjEzMTMxNzpWSzoxMDQxOTUyMzI2OTE0ODE0,https://www.facebook.com/groups/1037034594073254,"পানি বিশুদ্ধিকরণ ট্যাবলেট ব্যাবহারবিধি: 

(১৬৭ মিলিগ্রাম Aquatabs এর জন্য)
১. ২০ লিটার স্বচ্ছ পানিতে ১ টি ট্যাবলেট ব্যাবহার করুন
২. ২০ লিটার অস্বচ্ছ পানি পরিষ্কার কাপড়ে ছেঁকে নিয়ে ২ টি ট্যাবলেট ব্যাবহার করুন
৩. ভালোভাবে ঝাঁকান
৪. ৩০ মিনিট অপেক্ষা করুন
৫. পানি এখন খাওয়ার জন্য সুরক্ষিত। 

ট্যাবলেট সাইজ অনুযায়ী পানির পরিমাণসমূহ নিন্মরুপ:
৮.৫ মিলিগ্রাম এর জন্য ১ লিটার পানি
৩৩ মিলিগ্রাম এর জন্য ৫ লিটার পানি
৬৭ মিলিগ্রাম এর জন্য ১০ লিটার পানি
১৬৭ মিলিগ্রাম এর জন্য ২০ লিটার পানি
১.৬৭ গ্রাম এর জন্য ২০০ লিটার পানি

সুনন্দ দেওয়ান 
৪র্থ বর্ষ
খাদ্য প্রযুক্তি ও পুষ্টি বিজ্ঞান বিভাগ। 
নোয়াখালী বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়।",,,,,,,
UzpfSTEwMDAzNzY4OTc3MjAyNjpWSzoxMDQxOTUzMTQzNTgxMzk5,https://www.facebook.com/groups/1037034594073254,"কুড়িগ্রাম জেলার ভূরুঙ্গামারী থেকে নোয়াখালীর বন্যায় ক্ষতিগ্রস্ত ৩৫০ পরিবারের জন্য খাবার নিয়ে নোবিপ্রবিতে এসে পৌছেছে একটি টিম। 
আগামীকাল সকালে নোবিপ্রবিয়ানদের সাথে ক্ষতিগ্রস্তদের কাছে খাবার পৌঁছে দেওয়ার জন্য বের হবে সুদুর কুড়িগ্রাম  থেকে আগত এই টিমটি। 
এত লম্বা দুরত্ব পাড়ি দিয়ে নোয়াখালীর মানুষ এর পাশে দাঁড়ানোর জন্য তাদের প্রতি কৃতজ্ঞতা প্রকাশ করছি।",,,,,,,
UzpfSTEwMDAzOTA5MjQwNzQxMzpWSzoxMDQxODYxMjg2OTIzOTE4,https://www.facebook.com/groups/1037034594073254,পাবনা থেকে বন্যার্তদের জন্য ভালোবাসা,,,,,,,
UzpfSTYxNTY0OTE1NTUxODEyOlZLOjEwNDE4NDk4OTM1OTE3MjQ=,https://www.facebook.com/groups/1037034594073254,,,,,,,,
UzpfSTEwMDAxNTQ3MTgyNDMwMDpWSzoxMDQxODI1OTUzNTk0MTE4,https://www.facebook.com/groups/1037034594073254,"২৯.৮.২৪
ফর্ম লিংক: https://forms.gle/PYstirE61MTrmbQU6

আমাদের কাজ আরেকটু সুসংগঠিত এবং দ্রুত রেস্পন্স করার জন্য আমরা একটি গুগল ফর্ম তৈরি করেছি। তেমন কিছুই না, আপনার কাছে যে ইনফরমেশনটা আছে সেটা একটু কষ্ট করে সেকশন অনুযায়ী লিখে দিবেন। 

আগেও বলেছি, আমরা চাইলেও হয়তো সব এলাকা কাভার করতে পারছি না তবে আমরা সর্বোচ্চ চেষ্টা করছি। আপনাদের থেকে প্রাপ্ত তথ্য শুধু আমাদের না, উদ্ধার ও ত্রাণ কার্যক্রমে দেশব্যাপী টিমগুলোকেও সাহায্য করতে পারবে। 

ফর্মে তিনটি এলাকার ব্যাপারে লেখা আছে: নোয়াখালী, ফেনী ও লক্ষ্মীপুর। তবে নোয়াখালী এলাকাটাই একটু বিস্তারিতভাবে দেয়া আছে। 

দয়া করে সবাই একটু কোঅপারেট করবেন। ধন্যবাদ।",,,,,,,
UzpfSTEwMDAwMDQ5OTU4MTUwNjpWSzoxMDQxODAxODE2OTI5ODY1,https://www.facebook.com/groups/1037034594073254,"যখন আমরা প্রাণের বাগেরহাট - Praner Bagerhat টিম চিন্তা করলাম জরুরী খাদ্য ঔষধ শিশু খাদ্য পানি ও অন্যান্য সেবা সামগ্রী নিয়ে নোয়াখালী যাব বন্যার্তদের পাশে দাঁড়াতে কিন্তু দুশ্চিন্তায় পড়লাম এত স্বেচ্ছাসবক বা স্থানীয় মানুষ কোথায় পাব যাঁদের মাধ্যমে এই সেবা সামগ্রীগুলো ঠিক যাঁদের হাতে পৌছানো প্রয়োজন ঠিক তাদের কাছে কিভাবে পৌছাব তখন বাগেরহাট এর সন্তান তোমাদের শিক্ষক H M Mostafizur Rahman আমাকে ফোন দিয়ে আশ্বস্ত করে তার বিশ্ববিদ্যালয়ের একঝাঁক শিক্ষার্থী নোয়াখালীর বন্যা কবলিত মানুষের জন্য সকল সেবা দিতে প্রস্তুত এবং অনেক অসাধ্যকে জয় করে চলেছে। আমরা আশ্বস্ত হয়ে চলে আসি তোমাদের কাছে। আসার পরে আমরা অবাক হয়েছি বন্যাকবলিত মানুষের জন্য তোমরা যেভাবে দিন রাত পরিশ্রম করে যাচ্ছ তোমাদের আমরা সেলুট জানাই। গত প্রায় তিনদিন এখানে আমরা থেকেছি তোমাদের টিমের সাথে অনেক জায়গায় গিয়েছি আমাদের বাগেরহাট থেকে আনা প্রতিটা খাদ্য দানা যাঁদের সত্যিকার প্রয়োজন তাদের কাছে পৌছে গেছে। তোমাদের প্রতি কৃতজ্ঞতা জানাই। তোমাদের আতিথেয়তায় আমরা মুগ্ধ হয়েছি। প্রাণের বাগেরহাট বাসীর পক্ষ থেকে তোমাদের জন্য অনেক অনেক দোয়া ভালোবাসা ও শুভ কামনা। আমাদের বাগেরহাটে তোমাদের আমন্ত্রণ জানাই সেই সাথে নোয়াখালী বাসী সহ সকল বানভাসী মানুষের জন্য সৃষ্টিকর্তার কাছে দোয়া চাই তিনি যেন সকলকে হেফাজত করেন। 
ভালো থেকো ভাই বোনেরা হয়তো দেখা হবে কোনদিন।",,,,,,,
UzpfSTEwMDAwOTkwMzA5MTA4MzpWSzoxMDQxNzg4NTA2OTMxMTk2,https://www.facebook.com/groups/1037034594073254,,,,,,,,
UzpfSTEwMDA0ODE3Mjk5NTE3MDpWSzoxMDQxNDc1ODk2OTYyNDU3,https://www.facebook.com/groups/1037034594073254,"ত্রাণ নিয়ে শিক্ষার্থীরা আপনাদের এলাকায় যাবে টা কেমনে?? যদি নিম্ন মানসিকতার পরিচয় দেন।

এতদিন ত্রাণ নিয়ে কাজ করতে গিয়ে অনেক ভালো মুহুর্তের মাঝে আজকে তিক্ততার শিকার হলাম। আমরা ইফতেখার ভাইয়ের(জাবি) তত্ত্বাবধানে গাড়ি নিয়ে বের হয়ে গোরস্থান মোড় এরিয়া কাভার করে হরিনারায়ণপুর বাজার এর পরে যে খালপাড়  আছে সেখানে যাই লোকাল র সোর্সের মাধ্যমে। দুইটা ঘটনা একই যায়গায় ঘটে।  প্রথমত ওইলোকটা (সোর্স) বলছিলেন আমার আশে পাশে আত্মীয় স্বজনরা মিলে ২০ পরিবার হবে। উত্তরে আমরা বলছিলাম আমরা ২৫ পরিবার দিব তবে শুধুমাত্র যারা খুবই কষ্টে আছেন তাদেরকে দিব। গাড়িতে কাওসার(THM-17) আর ইফতেখার ভাইকে রেখে সাকিব(ESDM-16) ,অভি(THM-17) ,ইমতিয়াজ(Chowmuhani SA col.), স্কুলের একটা ছাত্র আর আমি মিলে খালপাড়ের দিকে রওনা হই। পরে দেখলাম লোকটা আমাদের দেখিয়ে দিচ্ছিলো আমরা সিচুয়েশান বুঝে প্যাক দিচ্ছিলাম। এরপর আমরা অভিকে রেখে লোকটার বাড়িতে যাই।উনার বাড়িতে আসার পরে উনি যেই ২০ পরিবার বললেন তার মধ্যে ৭ পরিবার হকদার।উনি নিজেও অনেকরে সেধে সেধে দিচ্ছিলেন। আমরা তো বাড়ির মধ্যে কিছু বলতেও পারছিনা।অনেকের ঘর পাকা, বিল্ডিং, উঠানে পানি কম, তেমন আহামরি সমস্যা হচ্ছে না। লোকটা সম্ভবত আমাদের জিনিস দিয়ে নিজের ফেস ভ্যালু বাড়ানোর জন্যই কল দিছিলেন। যাই হোক ১৮ প্যাক দিয়ে আমরা আর্লি বের হই।

দিত্বীয় ঘটনা ঘটলো যখন আমরা বাড়ি থেকে বের হয়ে দেখি অভির সাথে যে ভ্যান ছিলো সেটা নেই। অভি বললো একটা ২০-২৫ জনের গ্রুপ আসলো ,আমাকে গালি দিলো বললো যে এই ভ্যান কেন আনলি,তোরে কে সাহস দিছে , পরিচয় দেয়ার পর আরো বেশি হ্যান ত্যান গালি দিয়ে ভ্যান থেকে বাকি ত্রাণের প্যাক আর  আমাদের জুতা গুলা ফেলে দিলো। অরে কথা বলার কোন সুযোগ দেয় নি। অথচ আমরা জানি এই ভ্যান যে লোকটা আমাদের সাথে ছিলো উনি ম্যানেজ করছেন। সবচেয়ে বাজে বিষয় হচ্ছে আমরা যেই বাড়ির ১৮ টা ফ্যামিলিকে ত্রাণ দিয়ে আসলাম তাদের কেই পুনরায় ত্রাণ দিচ্ছে এই গ্রুপটা। এর পর আমরা জুতা গুলা উদ্ধার করে আর্লি ফিরে আসি। গাড়িতে এসেই আমরা আর কোথাও না দাড়িয়ে চলে গেলাম চর করমুল্যা বাজারের অনেক ভিতরের এক আশ্রয় কেন্দ্রে। 

আমার ব্যক্তিগত মতামত হচ্ছে বাজার বা শহরের আশেপাশে ত্রাণ না দিয়ে রিমোট এরিয়া গুলোকে বেশি প্রাধান্য দেয়া। পোস্টটা শেয়ার করার উদ্দেশ্য কি তা আশা করি আমার থেকে আপনারা ভালো বুঝেন।প্যাকেজিং থেকে শুরু করে পোলাপাইন রাত দিন এক করে ফেলতেছে, মানুষের কাছে মুল্য নাই।",,,,,,,
UzpfSTEwMDAwOTIyNjY1OTc4OTpWSzoxMDQxNzU2MzIwMjY3NzQ4,https://www.facebook.com/groups/1037034594073254,"আসসালামু আলাইকুম। 
আজকে আমরা যাচ্ছি উত্তর-পূর্ব একলাশপুর, খালপাড়ে, হারুন অর রশীদ উচ্চ বিদ্যালয় ও তার আশেপাশের প্রান্তিক এলাকাগুলোতে। 
আজকের খাবারের মেনু হচ্ছে (৫০০ প্যাকেট মুরগি খিচুড়ি ও ৪৫০ প্যাকেট টোস্ট বিস্কুট) ও মেডিসিনাল সাপোর্ট।",,,,,,,
UzpfSTEwMDAyMzg1MTM5ODQwNDpWSzoxMDQxNzY1MDU2OTMzNTQx,https://www.facebook.com/groups/1037034594073254,১০০০+ মানুষের খাবার এবং সব বাচ্চাদের জন্য চিপ্স ও কেকের আয়োজন করা হয়েছে প্রাণের বাগেরহাট  সংগঠন থেকে। সর্বাত্মক সহযোগিতায় ছিলো বন্যার্তদের পাশে নোবিপ্রবিয়ান।,,,,,,,
UzpfSTEwMDAwOTI0NjgwNTgzODpWSzoxMDQxNzU5NDMwMjY3NDM3,https://www.facebook.com/groups/1037034594073254,আমরা নোবিপ্রবিয়ান❤️🌼,,,,,,,
UzpfSTEwMDAwOTI0NjgwNTgzODpWSzoxMDQxNzU0MTYwMjY3OTY0,https://www.facebook.com/groups/1037034594073254,"২৮ অগাস্ট, ২৪ 
বেগম রোকেয়া বিশ্ববিদ্যালয়,রংপুর  থেকে আসা ভালোবাসা পৌঁছে গেছে বন্যাদুর্গত সেইসব মানুষের কাছে যারা পুরোপুরি বিচ্ছিন্ন হয়ে পরেছে পুরোপুরি তাদের কাছে৷ আজকে বেরোবি থেকে আসা ত্রাণসামগ্রী আমরা প্রতিনিধি দল চারটি দলে বিভক্ত হয়ে সারাদিন ধরে বন্টন করেছি যাদের জীবন, সংগ্রামে পরিনত হয়েছে৷ আশা করি আগামীকাল ও পরশুও আমরা কাজ করবো - 
কাঁধে - নৌকা - ভ্যানে করে যে মানুষগুলো আজকে পৌছে দিয়েছে তাদের জন্য দোয়া করবেন - ক্লান্তি - জীবন সংশয় কোন কিছুই এই বাচ্চাদের দমায় দিতে পারছি না৷ 

জেলা: নোয়াখালী 
উপজেলা: বেগমগঞ্জ 
ইউনিয়ন: ৬নং রাজগঞ্জ
  ১.রেজন্দ্রপুর
  ২. মনপুরা
  ৩. গোরারবাড়ি + কালিঘাট
  ৪. শ্রীধরপুর + রামকৃষ্ণ 

২৯ অগাস্ট,২৪
আজকে ত্রাণ যাবে - 
শ্রীরামপুর,  ৩ নং ওয়ার্ড, দত্তপাড়া ইউনিয়ন, সদর, লক্ষীপুর।",,,,,,,
UzpfSTEwMDAxMTgxNzc1MDQwNDpWSzoxMDQxNzQ5MzcwMjY4NDQz,https://www.facebook.com/groups/1037034594073254,"📍২৯.০৮.২৪
আমাদের উদ্ধার ও ত্রাণ বিতরণ টিম রওনা হয়েছে। (পর্যায়ক্রমে টিমগুলোর ইনফরমেশন এড করা হবে)
#সাহায্যের প্রয়োজন হলে যোগাযোগ করুন:
১.#টিম_আম
(রাজিবপুর,কাশিপুর,সোনাইমুড়ী)
মেহরাব-01752791874
সোহেল-01763245112
রুবেল-01516352382
(কাজী নজরুল বিশ্ববিদ্যালয়ের সাথে NSTU এর সমন্বয়)

২.#টিম_জাম
(শ্রীরামপুর,৩ নং ওয়ার্ড দত্তপাড়া ইউনিয়ন,লক্ষীপুর)
ফাইজুর রহমান-BRUR-01857392766

৩.#টিম_কাঠাল
(বটতলী ও জগসীন,লক্ষীপুর)
(বাঙ্গাঘা ৬ ও ৭ নং ওয়ার্ড,৬ নং ইউনিয়ন
Sainur-BRUR-01844762423
Arman-BRUR-01876944317

৪.#টিম_লিচু
১.(সুন্দলপুর ইউনিয়ন,৫ নং ওয়ার্ড,নোয়াখালী)
-সেল্টার-হাজিরহাট উচ্চ বিদ্যালয়
২.অলীপুর,৬ নং ওয়ার্ড,অশ্বদিয়া ইউনিয়ন,অলীপুর সাইয়েদিয়া মাদ্রাসা সেল্টার)
৩.পাকমুন্সীর হাট
Niaj-JU-01789024632
অভি-Nstu- 01626445397
Mahdi-01875153406

৫.#টিম_আপেল
(৬ নং ইউনিয়ন,নোয়াখালী,৮ নং ওয়ার্ড,৬৯ সল্লা জলিল সর্দারের রোড
likhon-01929503096
Saifullah-01857267173

৬.#টিম_নাশপাতি
(সুবর্নচর,১ নং চর জব্বার,জাহাজমারা,চেউয়াখালি
২.চর হাসান,১ নং চর জব্বার,সূবর্ণচর)
প্রান্ত-01783689318
মিঠু-01822746175

৭.#টিম_ড্রাগন
(নাটেশ্বর,সোনাইমুড়ী,নোয়াখালি)
জুনায়েদ- 01857022756
রিহাদ-01610174197

৮.#টিম_আঙুর
(ছয়ানি,পুরাতন ছয়ানি থেকে দক্ষিন দিকে নয়নপুর চারপাশের এলাকা,বেগমগঞ্জ,নোয়াখালী)
ইয়াকিন-01646064411
হাসান-0162076622

৯.#টিম_আতা
(সমিতির দোকান,NSTU এর দক্ষিণে)
রাকিব-01881189521
বায়েজিদ-01781788963

১০.#টিম_পেয়ারা
(সোনাপুর ইসলামীয়া মাদ্রাসা,নোয়াখালী)
রিয়াদ-01726651573
লোমান-01721079885

১১.#টিম_কদবেল
নলুয়া ধানসিড়ি কবিরহাট(১ ও ৩ নং ওয়ার্ড)
সঞ্চি-01703868410
অসীম-01889903286

©বন্যার্তদের পাশে নোবিপ্রবিয়ানন",,,,,,,
UzpfSTEwMDA0NTM4NTYzMzQ5OTpWSzoxMDQxNzI3ODc2OTM3MjU5,https://www.facebook.com/groups/1037034594073254,📍 ২৮.০৮.২৪ তারিখের আমাদের ত্রানসেবা ও উদ্ধারকার্যের আপডেট একনজরে দেখে আসুন❤️,,,,,,,
UzpfSTEwMDAwMjYyMDI0MDQ3NjpWSzoxMDQxNzEzMjkzNjA1Mzg0,https://www.facebook.com/groups/1037034594073254,"ফেনী সোনাগাজীর বক্তারমুন্সি থেকে ভিতরের দিকে বগাদানা, কুঠিরহাট এলাকায় ত্রাণ আসছে ঠিকই কিন্তু তা ভিতরের দিকে যাচ্ছে না। এদিকে মঙ্গলকান্দি, বকুলতলার ভিতরে বটতলা, ধোবাড়িয়া মসজিদ থেকে পশ্চিমে, গুনক ঈদগাহ থেকে পূর্ব দিকে শিংপুরা, পশ্চিমে বসাক গ্রাম, বড়হালিয়া গ্রামের দিকে এখনও কোন ত্রাণ পৌছায় নি। আমি AUST এর একটি টিমের সাথে গুণক গিয়ে বড়হালিয়ায় কিছু খাবার, ওষুধ এবং বকুলতলার দিকে কিছু ওষুধ পৌছানোর চেষ্টা করেছি। মূলত সমস্যা হয়েছে বড় বড় ট্রাকে করে যেসব ত্রাণ আসছে সেসব গাড়ি নিয়ে ওদিকে ঢুকানো সম্ভব হচ্ছে না, রাস্তার পাশে গাড়ি দাড়ানো অবস্থাতেই আশেপাশের মানুষ জোর করে এসব নিয়ে যাচ্ছে।
যদি এখনও সোনাগাজীর দিকে ত্রাণ নিয়ে যেতে চান তবে নিম্মোক্ত নাম্বারে যোগাযোগ করে যাবেন ত্রাণগুলো যাতে যথাযথ জায়গায় পৌছায়।

 শরীফ - +880 1830-524550 (বড়হালিয়া)

পুনশ্চঃ খাবারদাবারের পাশাপাশি ওখানে এখন প্রচুর ওষুধ প্রয়োজন, বাচ্চাদের বিশেষ করে। একইসাথে বন্যার পানি নেমে যাওয়ায় সেখানকার লোকজনের চর্মরোগ, চুলকানি দেখা দিয়েছে যার জন্যও ওষুধ প্রয়োজন।

ধন্যবাদ...",,,,,,,
UzpfSTEwMDAwNDQ2NDcyMDI4OTpWSzoxMDQxNjk3ODg2OTQwMjU4,https://www.facebook.com/groups/1037034594073254,ফেনী ডিসি অফিসের সামনে থেকে কিছু ত্রাণ ট্রাক থেকে আমাদের বাসে তুলে দেয়ার জন্য কিছু ভলান্টিয়ার দরকার। ওখানে কেউ থাকলে জানাবেন।,,,,,,,
UzpfSTEwMDAwOTI0NjgwNTgzODpWSzoxMDQxNjg3MjQ2OTQxMzIy,https://www.facebook.com/groups/1037034594073254,"জাতীয় কবি কাজী নজরুল ইসলাম বিশ্ববিদ্যালয় থেকে আগত আইন বিভাগের একটি টিম ভিন্ন ভিন্ন লোকেশনে বন্যার্তদের জন্য প্রয়োজনীয় সামগ্রী বিতরণ করবেন। 
প্রায় ৭৫০+ পরিবারের খাবার নিয়ে টিম  রওনা হয়েছে নোবিপ্রবি ক্যাম্পাস থেকে। এই ভ্রাতৃত্ব ও একাত্মতা সকল দুর্যোগ প্রতিরোধ করে হাসি ফিরিয়ে আনুক বন্যাদুর্গত প্রত্যেকটা জায়গায় আমরা এই কামনাই করি। 

1. লক্ষ্মীপুর টিম
মো: মনির আলম 
সহকারী অধ্যাপক
আইন বিচার বিভাগ 
জাতীয় কবি কাজী নজরুল ইসলাম বিশ্ববিদ্যালয়
01521108279

২। সোনাইমুড়ী টিম 
মো: নাইমুর রহমান দুর্জয়
+01712365814

৩। অরিন্দম বিশ্বাস
সহকারী অধ্যাপক
আইন বিচার বিভাগ 
জাতীয় কবি কাজী নজরুল ইসলাম বিশ্ববিদ্যালয়
01740443994

তারিখ: ২৯.৮.২৪",,,,,,,
UzpfSTEwMDAxMjc0MDE0NDY4NDpWSzoxMDQxNTEyNDE2OTU4ODA1,https://www.facebook.com/groups/1037034594073254,"খুবই প্রত্যন্ত এলাকায় নোবিপ্রবি শিক্ষার্থীদের পক্ষ থেকে ত্রাণ বিতরন।
লোকেশনঃ (দাদপুর,হাকিমপুর,দামোদপুর,হুগলি),দাদপুর ইউনিয়ন, সদর, নোয়াখালী।",,,,,,,
UzpfSTEwMDAwODI2NzM3MDA2MzpWSzoxMDQxNTA5MDE2OTU5MTQ1,https://www.facebook.com/groups/1037034594073254,"ত্রান বিতরনে মিস ম্যানেজমেন্ট হচ্ছে কথা টা শুনে কেমন ফিল করবো জানি না।
৭ দিন হলো দুপুরে খাই না, পানির ভেতর থাকতে থাকতে পায়ের পাতা পচার মত অবস্থা, রাত ১২ টার আগে একদিন মেসে ঢুকতে পারিনাই, ঘুম তো ৪ ঘন্টার বেশি একদিন ও হয়নি। ৫ দিনে ৯০০+ মানুষ রেস্কিউ করেছি (সুধু মাত্র আমাদের টিম)
মেইন রোড থেকে ১০/১২ কিলোমিটার ভেতরে বা তার ও ভেতরে যেয়ে ত্রান ঘরের দরজায় পৌছে দেওয়া ব্যাতিত কোনো জায়গায় শেষ করতে হবে এমন চিন্তায় ত্রান দিয়েছি মনে পড়ে না। এর পরেও যদি বলা হয় ত্রানের মিস ম্যানেজমেন্ট হচ্ছে  তবে আমি বলবো আমরা কোনো ফেরেস্তা না যে সব নির্ভুল ভাবে সম্ভব করতে পারবো।
মানবিক জায়গা থেকে যতটুকু পারছি করে যাচ্ছি। আপনি সমালোচনা না করে আসুন এক সাথে কাজ করি ২ টা মানুষ বেশি সাহায্য পাবে।
বি:দ্র: ছবিটা দেওয়া মিসম্যানেজমেন্টের চিত্র বোঝানোর জন্য",,,,,,,
UzpfSTEwMDAwOTkwMzA5MTA4MzpWSzoxMDQxNDg5NDc2OTYxMDk5,https://www.facebook.com/groups/1037034594073254,"নোবিপ্রবিতে ত্রাণ বিতরনের মিস ম্যানেজমেন্ট এর সুযোগ ই নাই, 
প্রশ্নই উঠে না।",,,,,,,
UzpfSTEwMDAzOTA5MjQwNzQxMzpWSzoxMDQxNDU2NjczNjMxMDQ2,https://www.facebook.com/groups/1037034594073254,মুগ্ধ ভাইয়ে যমজ ভাই স্নিগ্ধ নোবিপ্রবি ক্যাম্পাসে,,,,,,,
UzpfSTEwMDA0NTM4NTYzMzQ5OTpWSzoxMDQxNDY4OTIwMjk2NDg4,https://www.facebook.com/groups/1037034594073254,"টিম ময়না
দেবীপুর-নেওয়াজপুর-১, জেলেপাড়া,সর্দারপাড়া,হিন্দুপাড়ায় ত্রান পৌছে দেয়!",,,,,,,
UzpfSTEwMDA0NTM4NTYzMzQ5OTpWSzoxMDQxNDYwOTI2OTYzOTU0,https://www.facebook.com/groups/1037034594073254,"আমাদের টিম লালানগর
এখানে অনুজীববিজ্ঞান বিভাগের শিক্ষার্থীরা লালানাগর,জাহানাবাদ,মাছিমপুর, কবিরহাট  এরিয়াতে পানিবন্দী বৃদ্ধ অসুস্থ মানুষ,অন্ত:সত্ত্বা মহিলা, বাচ্চা রেস্কিউ এবং ত্রাণ সামগ্রী বিতরণ করে।",,,,,,,
UzpfSTEwMDA0NTM4NTYzMzQ5OTpWSzoxMDQxNDU2MjM2OTY0NDIz,https://www.facebook.com/groups/1037034594073254,"টিম- দোয়েল অশ্বদিয়ার ১০নং ওয়ার্ড আজিজুল্লাপুর,সোনাদিয়া কবিরহাট এই লোকেশনে ত্রান সেবা পৌছিয়ে দেয়!",,,,,,,
