Text,Label
📍 ২৮.০৮.২৪ তারিখের আমাদের ত্রানসেবা ও উদ্ধারকার্যের আপডেট একনজরে দেখে আসুন❤️,donation
"ফেনী সোনাগাজীর বক্তারমুন্সি থেকে ভিতরের দিকে বগাদানা, কুঠিরহাট এলাকায় ত্রাণ আসছে ঠিকই কিন্তু তা ভিতরের দিকে যাচ্ছে না। এদিকে মঙ্গলকান্দি, বকুলতলার ভিতরে বটতলা, ধোবাড়িয়া মসজিদ থেকে পশ্চিমে, গুনক ঈদগাহ থেকে পূর্ব দিকে শিংপুরা, পশ্চিমে বসাক গ্রাম, বড়হালিয়া গ্রামের দিকে এখনও কোন ত্রাণ পৌছায় নি। আমি AUST এর একটি টিমের সাথে গুণক গিয়ে বড়হালিয়ায় কিছু খাবার, ওষুধ এবং বকুলতলার দিকে কিছু ওষুধ পৌছানোর চেষ্টা করেছি। মূলত সমস্যা হয়েছে বড় বড় ট্রাকে করে যেসব ত্রাণ আসছে সেসব গাড়ি নিয়ে ওদিকে ঢুকানো সম্ভব হচ্ছে না, রাস্তার পাশে গাড়ি দাড়ানো অবস্থাতেই আশেপাশের মানুষ জোর করে এসব নিয়ে যাচ্ছে।
যদি এখনও সোনাগাজীর দিকে ত্রাণ নিয়ে যেতে চান তবে নিম্মোক্ত নাম্বারে যোগাযোগ করে যাবেন ত্রাণগুলো যাতে যথাযথ জায়গায় পৌছায়।

 শরীফ - +880 1830-524550 (বড়হালিয়া)

পুনশ্চঃ খাবারদাবারের পাশাপাশি ওখানে এখন প্রচুর ওষুধ প্রয়োজন, বাচ্চাদের বিশেষ করে। একইসাথে বন্যার পানি নেমে যাওয়ায় সেখানকার লোকজনের চর্মরোগ, চুলকানি দেখা দিয়েছে যার জন্যও ওষুধ প্রয়োজন।

ধন্যবাদ...",donation
ফেনী ডিসি অফিসের সামনে থেকে কিছু ত্রাণ ট্রাক থেকে আমাদের বাসে তুলে দেয়ার জন্য কিছু ভলান্টিয়ার দরকার। ওখানে কেউ থাকলে জানাবেন।,donation
"জাতীয় কবি কাজী নজরুল ইসলাম বিশ্ববিদ্যালয় থেকে আগত আইন বিভাগের একটি টিম ভিন্ন ভিন্ন লোকেশনে বন্যার্তদের জন্য প্রয়োজনীয় সামগ্রী বিতরণ করবেন। 
প্রায় ৭৫০+ পরিবারের খাবার নিয়ে টিম  রওনা হয়েছে নোবিপ্রবি ক্যাম্পাস থেকে। এই ভ্রাতৃত্ব ও একাত্মতা সকল দুর্যোগ প্রতিরোধ করে হাসি ফিরিয়ে আনুক বন্যাদুর্গত প্রত্যেকটা জায়গায় আমরা এই কামনাই করি। 

1. লক্ষ্মীপুর টিম
মো: মনির আলম 
সহকারী অধ্যাপক
আইন বিচার বিভাগ 
জাতীয় কবি কাজী নজরুল ইসলাম বিশ্ববিদ্যালয়
01521108279

২। সোনাইমুড়ী টিম 
মো: নাইমুর রহমান দুর্জয়
+01712365814

৩। অরিন্দম বিশ্বাস
সহকারী অধ্যাপক
আইন বিচার বিভাগ 
জাতীয় কবি কাজী নজরুল ইসলাম বিশ্ববিদ্যালয়
01740443994

তারিখ: ২৯.৮.২৪",donation
"খুবই প্রত্যন্ত এলাকায় নোবিপ্রবি শিক্ষার্থীদের পক্ষ থেকে ত্রাণ বিতরন।
লোকেশনঃ (দাদপুর,হাকিমপুর,দামোদপুর,হুগলি),দাদপুর ইউনিয়ন, সদর, নোয়াখালী।",donation
"ত্রান বিতরনে মিস ম্যানেজমেন্ট হচ্ছে কথা টা শুনে কেমন ফিল করবো জানি না।
৭ দিন হলো দুপুরে খাই না, পানির ভেতর থাকতে থাকতে পায়ের পাতা পচার মত অবস্থা, রাত ১২ টার আগে একদিন মেসে ঢুকতে পারিনাই, ঘুম তো ৪ ঘন্টার বেশি একদিন ও হয়নি। ৫ দিনে ৯০০+ মানুষ রেস্কিউ করেছি (সুধু মাত্র আমাদের টিম)
মেইন রোড থেকে ১০/১২ কিলোমিটার ভেতরে বা তার ও ভেতরে যেয়ে ত্রান ঘরের দরজায় পৌছে দেওয়া ব্যাতিত কোনো জায়গায় শেষ করতে হবে এমন চিন্তায় ত্রান দিয়েছি মনে পড়ে না। এর পরেও যদি বলা হয় ত্রানের মিস ম্যানেজমেন্ট হচ্ছে  তবে আমি বলবো আমরা কোনো ফেরেস্তা না যে সব নির্ভুল ভাবে সম্ভব করতে পারবো।
মানবিক জায়গা থেকে যতটুকু পারছি করে যাচ্ছি। আপনি সমালোচনা না করে আসুন এক সাথে কাজ করি ২ টা মানুষ বেশি সাহায্য পাবে।
বি:দ্র: ছবিটা দেওয়া মিসম্যানেজমেন্টের চিত্র বোঝানোর জন্য",donation
"নোবিপ্রবিতে ত্রাণ বিতরনের মিস ম্যানেজমেন্ট এর সুযোগ ই নাই, 
প্রশ্নই উঠে না।",donation
মুগ্ধ ভাইয়ে যমজ ভাই স্নিগ্ধ নোবিপ্রবি ক্যাম্পাসে,donation
"টিম ময়না
দেবীপুর-নেওয়াজপুর-১, জেলেপাড়া,সর্দারপাড়া,হিন্দুপাড়ায় ত্রান পৌছে দেয়!",donation
"আমাদের টিম লালানগর
এখানে অনুজীববিজ্ঞান বিভাগের শিক্ষার্থীরা লালানাগর,জাহানাবাদ,মাছিমপুর, কবিরহাট  এরিয়াতে পানিবন্দী বৃদ্ধ অসুস্থ মানুষ,অন্ত:সত্ত্বা মহিলা, বাচ্চা রেস্কিউ এবং ত্রাণ সামগ্রী বিতরণ করে।",donation
"টিম- দোয়েল অশ্বদিয়ার ১০নং ওয়ার্ড আজিজুল্লাপুর,সোনাদিয়া কবিরহাট এই লোকেশনে ত্রান সেবা পৌছিয়ে দেয়!",donation
"আমাদের টিম- শুকশাড়ী লোকেশন: আবদুল্লাহ মিয়ার হাট, সুইচগেট, কবির হাটে  ১৫০ প্যাকেট খাদ্যসামগ্রী, স্যানীটারি ন্যাপকিন,প্রয়োজনীয় ওষুধ,ছোট বাচ্চাদের জন্য গুড়া দুধ পৌছায়!
দিন রাত এক করে আমাদের স্বেচ্ছাসেবীরা কাজ করে যাচ্ছে তাদের সুস্থতা কামনা করছি❤️",donation
অক্লান্ত পরিশ্রম।নোবিপ্রবিয়ান❤️,donation
"২২ তারিখ থেকে অক্লান্ত পরিশ্রম করে আমরা ত্রান দিয়ে যাচ্ছি নোয়াখালীতে।রেসকিউ করে আনা হচ্ছে বন্যাদুর্গত মানুষদেরকে,
#আপনাদের দেয়া খাবারে চলছে ""আশ্রয়কেন্দ্রের বন্যার্তদের খাবারের আয়োজন"",
প্রতিদিন বিভিন্ন ডিপার্টমেন্ট গুলো দায়িত্ব নিয়ে হাসি ফুটিয়ে তুলেছেন এই মানুষগুলোর মুখে,
এই ধারা অব্যাহত রাখতেই আহ্বান করছি,ওরা আর আমাদের মধ্যে পার্থক্য শুধু সাময়িক #বিপদগ্রস্হ_আত্মীয়ের।

""অডিটোরিয়াম এর এই মানুষদের জন্য সেচ্ছায় আপনারা যারা খাবারের ব্যবস্থা করতে চান:
আমরা চাই আপনারা এগিয়ে আসুন,অবদান রাখুন আমাদের মানবিক কার্যক্রমে।
যোগাযোগ করুন আমাদের সাথে আর এই দূর্গত মানুষগুলোকে আপন আত্মীয়ের মত আপন করে নিন।""",donation
আজ সন্ধ্যায় চান্দিনা ঔষধ সমিতির পক্ষ থেকে আমাদের ত্রাণ দেওয়া হয়।,donation
"Admin approve plz 
আজকে খাবার না পেলে মরবে ৫০০ জন মানুষ । নোয়াখালীর ভিতরে লোকেশন হওয়ায় খাবার নিয়ে যায়নি। আর্জেন্ট খাবার প্রয়োজন। গত পাচ দিন ধরে ৫০০ জন মানুষকে কেউ কোবো খাবার দেয়নি৷এই মুহূর্তে অবস্থা মুমূর্ষু। খাবার না পেয়ে দুইজনের মৃত্যু ঘটেছে।  ৫০০ জন পরিবার আশ্রয় নিয়েছে নোয়াখালী চৌমুহনী কলেজ রোড সংলগ্ন মনিপুরী পাইলট বালিকা উচ্চ বিদ্যালয় গত ৫ দিন ধরে তারা কোনো খাবার পায়নি। মৃত্যুর মতো অবস্থা তাদের।  +8801735734912(রনি)01786-071732(তুহিন)উপস্থিত দুইজন ব্যাক্তি নাম্বার দেওয়া হলো",donation
"কিছুদিন আগে বিপুল পরিমাণ ত্রাণ সহায়তা নিয়ে সুদূর বাগেরহাট থেকে আমাদের পাশে দাঁড়ান প্রাণের বাগেরহাট  সংগঠনটি। আমাদের সাথে কাঁধ মিলিয়ে উদ্ধার ও ত্রাণ সহায়তা কার্যক্রমে অংশও নেন। সেই অভিজ্ঞতা নিয়েই এই ভ্লগটি করেন শাতিল ভাইয়া। 

ভাইয়াকে ধন্যবাদ জানাই এবং ধন্যবাদ জানাই প্রাণের বাগেরহাটকেও আমাদের ওপর ভরসা করার জন্য।",donation
https://bangla.bdnews24.com/samagrabangladesh/ed10248fd08c,donation
"Written By Marufa Muzumder   

কোমর সমান,বুক সমান পানি পেরিয়ে আমরা মেয়েরা আপনাদের কাছে এই জন্য যাই,যাতে আপনারা সেফ ফিল করতে পারেন।যেকোনো সমস্যা নির্দ্বিধায় বলতে পারেন, রেসকিউ টিমে যাই এই জন্য যাতে করে,আপনাদের পর্দা মেইনটেইন অসুবিধা না হয় বা কমফোর্ট ফিল করতে পারেন।বয়স্কদের কোলে করে কিংবা মহিলাদের হাত ধরে নামিয়ে দেই যাতে করে, আপনারা কোনরকম লজ্জায় না পড়তে পারেন।
ত্রাণ টিমে যাই এই জন্য যাতে করে, সেনেটারি ন্যাপকিনের কথা বলতে যাতে আপনাদের অসুবিধা না হয়,কিংবা লজ্জা না লাগে।আমাদের ভাইয়েরা নিজেরা ঝুম বৃষ্টিতে ভিজে rain coat দিয়ে সেগুলো ঢেকে রাখে,যাতে করে ভিজে না যায়।নিজেরা কাঁধে নিয়ে বয়ে বেড়ায় যাতে,এক ফোঁটা পানি না লাগে।
আপনাদের সাথে যখন কথা বলি,সেই জায়গায় আমরা মেয়েরা ছাড়া কেউ থাকে না।কিন্তু আপনারা মহিলা কিংবা মেয়েরাই যখন আমাদের নিয়ে troll করেন,হাসির পাত্রী বানান,সেগুলো আসলে নিতে একটু কষ্ট হয়।আপনারা আমাদের জিজ্ঞেস করেন,আমরা কি এগুলো বিক্রি করতে আসছি কিনা!
যখন বলি,আমাদের পক্ষ থেকে আপনাদের জন্য উপহার,তখন বাচ্চা বুড়ো সবাইকে ডেকে নিয়ে আসেন!
এক উঠোন মানুষের সামনে মজা নিয়ে,কি ভালো লাগে আপনারাই ভালো জানেন।কালকের অভিজ্ঞতা গত ৫ দিনের থেকে ভিন্ন ছিলো।
এগুলোর জন্য আমরা মানসিকভাবে প্রস্তুত থাকি। এই কয়েকদিনে অনেক ভালোবাসা,দোয়া পেয়েছি সবার।সবাই তো আর একরকম না।দিনশেষে আপনারা ভালো থাকুন,সেটাই আমরা কামনা করি।",donation
জাতীয় কবি কাজী নজরুল ইসলাম বিশ্ববিদ্যালয়ের প্রায় ৮০০ প্যাকেট শুকনা খাবার নোবিপ্রবিতে এসে পৌছায়। নোবিপ্রবি শিক্ষার্থীরাও তাদের দলের সাথে কাঁধে কাঁধ মিলিয়ে কাজ করছে।,donation
,donation
চৌমুহনীতে কোন দোকানে আপনাদের থেকে অতিরিক্ত দাম রেখেছে বলে মনে হলে আমাদের জানান।কমেন্ট বক্সে ক্যাস ম্যামো ড্রপ করুন। মোবাইল কোর্ট নিয়ে আমরা যাচ্ছি চৌমুহনী বাজার মনিটরিং করতে।,donation
"চন্দ্রগঞ্জ, পশ্চিম বাজার, বোর্ড অফিস থেকে ২০০ গজ উত্তর থেকে মাত্রই একজন মাদ্রাসার শিক্ষক কল করে জানালেন যে ওইদিকে কোন ত্রান পৌছায়নি। সামাজিক সম্মানের কথা বিবেচনা করে, নিজের ভিটা ছেড়েও আশ্রয়কেন্দ্রে যাননি। এমতাবস্থায় দ্রুত ওই অঞ্চল সহ আশেপাশের প্রত্যন্ত অঞ্চলে ত্রান সহায়তা কামনা করছি৷ 
ত্রান পৌছানো অসম্ভব হলে ওই শিক্ষক ওনার ফোন নম্বর (বিকাশ এভেইলএবল) কিছু আর্থিক সহায়তা কামনা করেন।
টাকা পাঠাতে ইচ্ছুক হলে অবশ্যই ফোন করে যোগাযোগ করে নিশ্চিত হয়ে নিবেন।

আনোয়ার হোসেন (মাদ্রাসা শিক্ষক, মাদ্রাসা: আল মাহমুদ তালিমুল কুরআন নূরানী মাদ্রাসা, কেন্দুরবাগ)
01722661204",donation
"#needvolunteers 🔴

The biggest flood is happening in Bangladesh. People are suffering more than ever every day. There is hunger for food, for medicines, for clothes. The lack of Pure water is almost Putting life in charge of extinction.  At this most dangerous crisis, students of Noakhali Science and Technology University are doing their hard and soul to save the people. The students are spending their nights sleepless, travelling deeper and deeper to feed the flooded people, to save the people, and just to make everyone smile-worthy.  But we need more volunteers to work. Most of us are tired enough to take a step. Please work with us instead of working alone. We need you, people need you, this country needs you. 
 

Note:- Video Generated by Ai.",donation
নোবিপ্রবিয়ান❤️,donation
,donation
,donation
"বিভিন্ন জায়গা থেকে আমাদের কাছে অনেকগুলো  জামাকাপড় এসেছে।ইতোমধ্যে আমরা তা অনেক জায়গায় বিতরণ করেছি। এখনো অনেকগুলো জামাকাপড় আমাদের কাছে রয়েছে। অনেকেই বাসা থেকে আশ্রয় কেন্দ্রে আসার সময় জামাকাপড় নিয়ে আসার সুযোগ পায় নি ।তাই যেসকল জায়গায় জামাকাপড় প্রয়োজন সঠিক তথ্য দিয়ে যোগাযোগ করার অনুরোধ। 
আব্দুস সালাম শিবলু (01623246426)
জানে আলম (01640640808)",donation
"২৮.৮.২৪
ফর্ম লিংক: https://forms.gle/PYstirE61MTrmbQU6

আমাদের কাজ আরেকটু সুসংগঠিত এবং দ্রুত রেস্পন্স করার জন্য আমরা একটি গুগল ফর্ম তৈরি করেছি। তেমন কিছুই না, আপনার কাছে যে ইনফরমেশনটা আছে সেটা একটু কষ্ট করে সেকশন অনুযায়ী লিখে দিবেন। 

আগেও বলেছি, আমরা চাইলেও হয়তো সব এলাকা কাভার করতে পারছি না তবে আমরা সর্বোচ্চ চেষ্টা করছি। আপনাদের থেকে প্রাপ্ত তথ্য শুধু আমাদের না, উদ্ধার ও ত্রাণ কার্যক্রমে দেশব্যাপী টিমগুলোকেও সাহায্য করতে পারবে। 

ফর্মে তিনটি এলাকার ব্যাপারে লেখা আছে: নোয়াখালী, ফেনী ও লক্ষ্মীপুর। তবে নোয়াখালী এলাকাটাই একটু বিস্তারিতভাবে দেয়া আছে। 

দয়া করে সবাই একটু কোঅপারেট করবেন। ধন্যবাদ।",donation
"""পরিবেশ বিজ্ঞান ও দুর্যোগ ব্যবস্থাপনা"" বিভাগের পক্ষ থেকে  নোবিপ্রবির অডিটোরিয়ামে অবস্থিত আশ্রয়কেন্দ্রের বানভাসীদের জন্য আজ ২৮ আগস্ট, দুপুরের খাবারের ব্যবস্থা করা হয়।",donation
"🚨 Urgent Please

ঢাকা আফতাবনগরের আশেপাশে থেকে আজকে কেও নোয়াখালী আসবেন। নোবিপ্রবি আশ্রয়কেন্দ্রে New born baby products আর মায়েদের জন্য এক ভাই ঢাকা থেকে দরকারি জিনিসপত্র পাঠাবেন। কেও আজকে আসলে এটা নিয়ে আসতে পারেন।

যোগাযোগ 01844456063",donation
"আমাদের শ্রদ্ধেয় G M Rakibul Islam স্যারের নেতৃত্বে একটি টিম আজ করমোল্যা বাজার, উত্তর শূল্যকিয়া গ্রাম, কালাদরাপ এবং এওয়াজবালিয়া ইউনিয়ন যাচ্ছে প্রায় ৫০টি পরিবারের জন্য খাদ্য সহায়তা এবং শিশু খাদ্য নিয়ে। 
যেকোনো সহায়তায় পেতে যোগাযোগ করুনঃ 01717-892472",donation
"প্রায় 700  পরিবারের খাবার নিয়ে বেরোবি টিম রাজগঞ্জ  রওনা হয়েছে নোবিপ্রবি ক্যাম্পাস থেকে। এই ভ্রাতৃত্ব ও একাত্মতা সকল দুর্যোগ প্রতিরোধ করে হাসি ফিরিয়ে আনুক বন্যাদুর্গত প্রত্যেকটা জায়গায় আমরা এই কামনাই করি। 

লোকেশন :
রাজগঞ্জমনপুরা কর্মকার বাড়ি১ং ওয়ার্ড শ্রীধরপুর, রাজেন্দ্রপুর

যোগাযোগ : তৌসিফ-+8801537-272009

তারিখ: ২৮.৮.২৪",donation
,donation
"📍২৮.০৮.২৪
'বন্যার্তদের পাশে নোবিপ্রবিয়ান' থেকে,
টিম আপডেট,(পর্যায়ক্রমে টিমগুলোর ইনফরমেশন এড করা হবে)
#সাহায্যের প্রয়োজন হলে যোগাযোগ করুন:

১.#টিম_দোয়েল: (অশ্বদিয়ার ১০নং ওয়ার্ড আজিজুল্লাপুর,সোনাদিয়া কবিরহাট)
Mithila - 01840696727
রিদয়- 01309576690

২. #টিম_কোকিল : ৮নং এজবালিয়া ইউনিয়ন,  গোদিনাথপুর প্রাথমিক বিদ্যালয়
যোগাযোগ :Jabed-01818375927
Nadim-01828840512

৩.#টিম_চড়ুই:নেওয়াজপুর,জাহানাবাদ
(Rescue of 2 pregnant women)
-(২ জন দক্ষ সাতারু আছেন আজ এই টিম এ)
Mamun-01891978303
Smriti-01882886138

৪.#টিম_শালিক
(৬ নং ইউনিয়ন নোয়াখালী মৌজা,৮ নং ওয়ার্ড ৬৯,সল্লা,জলিল সর্দারের মোড়)
Tahmin-01568789766
Kotha-01814254756

৫.#টিম_ময়না :(দেবীপুর,নোয়াখালী সদর)
দিহান-01845380339
শাওন-01640634247

৬.#টিম_বাবুই
(শাহাপুর,রাজাপুর(দত্তের হাট দিয়ে,গোরস্থান)
niaz-01789024632
Ovi-01626445397

৭.#টিম_টিয়া
A.(রাজগঞ্জ রুট,বেগমগঞ্জ)-পোরার বাড়ি
01864968653

B.(চন্দ্রগঞ্জ)
-Apurbo-01759600339

৮.#টিম_ঘুঘু :
A)বেগমগঞ্জ-মনপুরা কর্মকার বাড়ি,পাটোয়ারী,কজিমউদ্দীন টোলা সংলগ্ন বাড়ি
B)১ নং ওয়ার্ড শ্রীধরপুর, (যোগাযোগ:01732104378)
C)রাজেন্দ্রপুর--01732104378

৯.#টিম_মাছরাঙ্গা 
(সোনাইমুড়ী রাজিবপুর গ্রাম,ভোরের বাজার,বেগমগঞ্জ,আসলামপুর,
(শেরপুর টিম এর সাথে )
রাহাত-01935661193
লিপু-01740043297

১০.#টিম_শুকশাড়ি:
(কবিরহাট,আবদুল্লাহ মিয়ার হাট,সুইচগেইট)
সুকান্ত-01997500379
অয়ন-01632306909

১১.#টিম_কোয়েলপাখি:
৯ নং কালাতরফ ইউনিয়ন(সদর উপজেলার পশ্চিম)
৪ নং ওয়ার্ড,চৌরাস্তা আমিন নগর
মেহেদী সীমান্ত- 01852843465
বখতিয়ার-01838945899
Shakir-01621771281

12.টিম লালানগর-
লালানগর, জাহানাবাদ, মাছিমপুর - কবিরহাট উপজেলা.!
যোগাযোগ-
ইযায- +8801941213003

©বন্যার্তদের পাশে নোবিপ্রবিয়ানন",donation
"২৮.৮.২৪
ত্রাণ ও উদ্ধার কার্যক্রমে যেতে আমাদের ভলান্টিয়ার প্রয়োজন। যারা আশেপাশে আছেন দ্রুত চলে আসুন। সার্বিক প্রয়োজনে যোগাযোগ - Tawsif - 01537272009 Mubdee- 01716-309053",donation
"ফেনী, কুমিল্লা, নোয়াখালীর মতো পথ চেয়ে আছে আমাদের পার্শ্ববর্তী জেলা লক্ষ্মীপুর এর রামগঞ্জ উপজেলা।রামগঞ্জ উপজেলার কয়েকটি ইউনিয়নে ত্রান সহায়তা পেয়েছেন বন্যার্ত মানুষেরা। কিন্তু যেখানে পানির লেভেল বেড়ে যাওয়ায় ১০ নং ভাটরা ইউনিয়ন এর অবস্থা ভয়াবহ। পানি বন্দী এবং গৃহহীন হাজারো মানুষ। স্কুল এবং কলেজ মিলিয়ে বেশ কয়েকটি আশ্রয় কেন্দ্র করা হয়েছে। প্রতিদিন আশ্রয় কেন্দ্র গুলোতে বন্যার্ত অসহায় মানুষের ভীড় বেড়েই চলেছে। এখানে এখন পর্যন্ত তেমন কোনো ত্রান সহযোগিতা পৌছায়নি। নোবিপ্রবি থেকে কোন টিম আসলে খুব উপকার হয়। এখানে আমাদের টিম ছোটখাটো ভাবে কাজ করছি। ভলেন্টিয়ার এর অভাব হবে না ইনশাআল্লাহ্। কিন্তু বড় সাহায্য প্রয়োজন। 

যদি পারেন রামগঞ্জ উপজেলার ১০ নং ভাটরা ইউনিয়নে   আসুন সাহায্য নিয়ে।

যেকোনো সহযোগিতায়... 

Zobaer Hossain NiHir 
Batch-14
Educational Administration 
Mob : 01858651710
Noakhali Science & Technology University

#Lakshmipur
#Ramgonj 
#Save_Flood_Affected_Peoples 🙏",donation
"To whom it may concern,

Histacin ( chulkani + thandar jnno)
Fexo 120( boro der) / fexo 60 choto der ( jdi besi thanda lage) 
Napa ( jor + halka betha)
Saline
Diclofenac( bethar jnno)

Kata chera hole wash kre bactrocin oinment + antibiotics ( flucloxflagyl 400 econazole cream 
dermasole drop 
fungidal 
algin
 monas 10/fexo

দাগনভূঞার জন্য এই মুহূর্তে এই মেডিসিনগুলো খুবই দরকার। আপনারা দয়া করে এখানে মেডিসিন পাঠানোর ব্যাবস্থা করুন। এখানে মেডিসিনের তীব্র সংকট দেখা দিয়েছে। 

যোগাযোগ: 01784893071 অথবা 01767765739",donation
"আমাদের আজকের  #টিম_কোকিল ৮নং এজবালিয়া ইউনিয়নে ত্রান সেবা পৌছাতে যাচ্ছে! 
যোগাযোগ : 
Jabed-01818375927
Nadim-01828840512",donation
"সোনাপুরের আশেপাশে যেসব জায়গায় অবস্থা খুবই খারাপ সেখানকার মেক্সিমাম মানুষজন সোনাপুরের ক্যারামতিয়া মাদ্রাসার আশ্রয়কেন্দ্রে আশ্রয় নেয়। প্রায় ২০০-২৫০ মানুষ সেখানে আশ্রয় নিয়েছে। এতদিন মাদ্রাসা কর্তৃপক্ষ + আশে পাশের কিছু লোক/ সংঘটন মিলে প্রতি বেলার খাবারের ব্যবস্থা করেছিলো। কিন্তু একনাগারে এতদিন ব্যবস্থা করার পর, তাদের পক্ষে আর এই ব্যয় ভার বহন করা অসম্ভব হয়ে পড়েছে। তাই এই জায়গায় ব্যবস্থা নেয়াটা খুবই জরুরি। আমাদের ক্যাম্পাসে আশ্রয়কেন্দ্রে আলহামদুলিল্লাহ প্রায় প্রতি বেলার দায়িত্ব কোন না কোন ডিপার্টমেন্ট / ক্লাব নিচ্ছে। এক্ষেত্রে সোনাপুরের এই ২০০-২৫০ মানুষের খাবারের দায়িত্ব টাও একসাথে নেয়া গেলে ভালো হয়। 

প্রয়োজনে, 
আবরার হোসেন চৌধুরী 
01798871056",donation
,donation
,donation
"যেসব এলাকা এখনো পানির নিচে সেখানে পানি বিশুদ্ধকরণের জন্য পারলে #ফিটকিরি #ব্লিচিং_পাউডার #ক্লোরিন_ট্যাবলেট সরবরাহ করেন। 

জেনে নিন পানি বিশুদ্ধকরণের উপায়গুলো-

১. পানির জীবাণু ধ্বংস করতে #ক্লোরিন বহুল ব্যবহৃত একটি রাসায়নিক। পানি বিশুদ্ধিকরণ #ক্লোরিন_ট্যাবলেট দিয়ে পানি #পরিশোধন করা যেতে পারে। দুর্যোগপূর্ণ পরিস্থিতিতে ট্যাবলেটের মাধ্যমে পানি শোধন করা যেতে পারে।
 
২. সাধারণত প্রতি #তিন_লিটার পানিতে একটি ট্যাবলেট বা ১০ লিটার পানিতে #ব্লিচিং গুলিয়ে রেখে দিলে বিশুদ্ধ পানি পাওয়া যায়।

৩. এভাবে পরিশোধিত পানিতে কিছুটা গন্ধ থাকলেও সেটা পরিষ্কার স্থানে খোলা রাখলে বা পরিচ্ছন্ন কোন কাঠি দিয়ে নাড়াচাড়া করলে গন্ধটি বাতাসে মিশে যায়।

৪. এক কলসি পানিতে সামান্য পরিমাণ #ফিটকিরি মিশিয়ে দুই থেকে তিন ঘণ্টা রেখে দিলে পানির ভেতরে থাকা ময়লাগুলো তলানিতে স্তর হয়ে জমে। এক্ষেত্রে পাত্রের উপর থেকে শোধিত পানি সংগ্রহ করে তলানির পানি ফেলে দিতে হবে। অথবা পানি ছেকে নেয়াও যেতে পারে।

৫. প্রাথমিক অবস্থায় সৌর পদ্ধতিতে পানি বিশুদ্ধ করা যেতে পারে। এ পদ্ধতিতে দুষিত পানিকে জীবাণুমুক্ত করতে কয়েকঘণ্টা তীব্র সূর্যের আলো ও তাপে রেখে দিতে হবে।",donation
"রাত প্রায় ৩:০০ টায়ও থেমে নেই নোবিপ্রবির শিক্ষার্থীরা, চলছে প্যাকেজিং এর কাজ৷",donation
"কি ভাবছেন?
এই অন্ধকারে আমাদের ভলেন্টিয়ার রা ভয় পায়?
মনে যখন মানুষের জন্য টান থাকে,কিছু করার বাসনা জন্মায়,তখন কোনো অন্ধকার তাদের আটকে রাখতে পারেনা💜
সাহায্যের ডাক আসতেই ওরা ছুটে যায়।রাত নামলেও ওদের ত্রান দেয়া শেষ হয়না,থামেও না,
ওদের এই স্পৃহা আপনাদের ভালোবাসা থেকে তৈরি,এর বেশি কিছু ওরা চায়না।
#ছবিতে: টিম_কনকচাঁপা (""#প্রানের_বাগেরহাট"" টিম এর ৫ জন ভলেন্টিয়ার দের সাথে সমন্বয়ে)
ওয়ার্ড :১, ৪ ও ৫, ১৯ নং চরমটুয়া ইউনিয়ন ও উদয় সাধু হাট বাজার, ভ্রম্মপুর ইউনিয়ন, সদর উপজেলা,নোয়াখালীতে এভাবেই ত্রান বিতরন করে আসে প্রত্যন্ত অঞ্চলে❤️
©বন্যার্তদের পাশে নোবিপ্রবিয়ানন",donation
সারা দিন উদ্ধার ও ত্রান বিতরন আর সারা রাত ভর ত্রান এর প্যাকেজিং এর ব্যাস্ত সময়ের মধ্যে ও নোবিপ্রবি শিক্ষার্থীদের চিত্তাকর্ষক কিছু মুহুর্ত।,donation
"রাত ১২ টায় ও উদ্ধার ও ত্রান কার্যক্রম চালাচ্ছে নোবিপ্রবি টিম। 

লোকেশন: লক্ষীপুর, ১৯ নং তেওয়ারীগঞ্জ ইউনিয়ন (৩.৭,৮,৯ নং ওয়ার্ড)",donation
"এতো দিন অনেক জায়গায় গিয়ে ত্রাণ দেয়া হয়েছে , কিন্তু আজের টা ছিল একটু ভিন্ন ..সম্পূর্ণ পথ ছিল নৌকা ...নৌকা করে বারি বারি গিয়ে ত্রাণ দেয়া , এক নৌকা থেকে অন্য নৌকায় করে ত্রাণ বিলি করা , সম্পূর্ণ পথ আমাদের খালে বিলে চলে গেছে , রাতের অন্ধকার ছেয়ে আসলে মাঝি মামা সহ সবাই ধরে গান , বলা যায় সম্পূর্ণ পথ বেশ এনজয় করেছি আমরা ...
সব শেষ ১৫০ টি পরিবারে আমরা ত্রাণ পৌঁছে দিতে সক্ষম ...🤍",donation
"নোবিপ্রবি শিক্ষার্থীদের আমন্ত্রণে চট্টগ্রাম থেকে একদল দক্ষ সাঁতারু আমাদের ক্যাম্পাসে এসেছেন। তারা নোয়াখালীতে বিশেষ উদ্ধার অভিযানে আমাদের সহায়তা করবেন। সকলের চেষ্টায় আমাদের কার্যক্রম চলমান থাকুক এই কামনা করছি।

বন্যার্তদের পাশে নোবিপ্রবিয়ান",donation
